"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",6,33,2,1,1,3,1,1,3,1.03824039679244,1.06510589070156
"2",6,27,2,1,2,1,1,1,5,0.349931701345092,0.35082002864078
"3",6,18,2,2,3,1,2,1,4,0.299125265587015,0.293954575308023
"4",6,37,2,1,4,2,1,1,4,0.776161733023447,0.824338903772419
"5",6,31,2,2,5,1,2,1,5,0.290418058261035,0.301700227614356
"6",6,21,2,2,6,2,1,0,2,0.6504007374516,0.635213297492402
"7",6,38,2,1,7,2,2,0,2,0.627808517082233,0.548391234645745
"8",6,35,2,2,8,2,1,0,3,0.766796372384394,0.657370844678483
"9",6,38,2,1,9,3,2,0,2,0.995625823377756,0.967143927392465
"10",6,34,2,2,10,2,1,0,2,0.621866409004176,0.55556827632152
"11",6,33,2,2,11,2,2,1,3,0.549378812924114,0.456072320790366
"12",6,27,2,2,12,3,2,1,2,0.997157027098263,0.968079359073155
"13",6,18,2,2,13,2,2,1,3,0.461695967552611,0.48219892580756
"14",6,37,2,1,14,2,1,1,4,0.584360107268247,0.550847985924487
"15",6,31,2,2,15,3,1,0,1,0.618288381579448,0.638646881647415
"16",6,21,2,1,16,1,1,1,4,0.231353660564811,0.175027222922454
"17",6,38,2,1,17,2,2,0,3,0.458945828838854,0.458004013879282
"18",6,35,2,1,18,3,2,0,2,1.44946236398301,1.45706184913004
"19",6,38,2,2,19,3,1,0,1,0.657187823116472,0.676085473315758
"20",6,34,2,2,20,1,2,1,5,0.4815217878756,0.47439744019194
"21",6,33,2,1,21,2,2,0,2,0.638837135420905,0.590351187691894
"22",6,27,2,2,22,1,2,1,5,0.41239216485885,0.384847609970081
"23",6,18,2,1,23,2,2,0,3,0.832181525553572,0.825169321660106
"24",6,37,2,1,24,2,2,0,2,1.00923526992783,0.983214610627652
"25",6,31,2,2,25,2,2,1,3,0.582797450187622,0.559576117797385
"26",6,21,2,1,26,2,2,0,3,0.666012481759335,0.617993660293144
"27",6,38,2,2,27,3,1,0,2,0.633155392625956,0.655100008231066
"28",6,35,2,1,28,2,1,1,4,0.69198254080852,0.72911932325063
"29",6,38,2,2,29,2,2,1,4,0.480062623800568,0.493464515889184
"30",6,34,2,1,30,3,1,1,3,0.93484498034414,0.996336670799279
"31",6,33,2,2,31,3,2,1,3,0.990357638829902,1.05796532898844
"32",6,27,2,2,32,1,2,1,5,0.353269091816329,0.321116822962521
"33",6,18,2,1,33,3,1,1,3,0.736678127187188,0.685546368486118
"34",6,37,2,2,34,3,2,1,3,1.1228518563864,1.04125374253197
"35",6,31,2,2,35,1,2,1,4,0.539191112810538,0.528262245905969
"36",6,21,2,2,36,1,2,1,4,0.253242186257427,0.233472958372231
"37",6,38,2,2,37,2,1,0,2,0.630695893949033,0.61375076012668
"38",6,35,2,1,38,3,1,1,2,0.937247040574658,0.985128853402522
"39",6,38,2,2,39,3,2,1,2,0.889576788119703,0.901392348546712
"40",6,34,2,2,40,1,2,1,4,0.501043844418538,0.501720408146335
"41",6,33,2,1,41,3,1,1,2,0.649822579629056,0.656082585342076
"42",6,27,2,2,42,3,2,1,3,1.07881237415338,1.07726407548356
"43",6,18,2,1,43,2,1,1,4,0.911332880671903,0.84517436814751
"44",6,37,2,2,44,2,2,1,4,0.659858816094364,0.690027442719406
"45",6,31,2,1,45,2,2,0,2,0.77499669458995,0.834666413570906
"46",6,21,2,1,46,1,1,1,4,0.393186065291051,0.387775063249805
