"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",39,22,1,2,1,3,1,0,1,0.949740335793966,0.944563743694431
"2",39,24,1,1,2,1,1,1,5,0.367449445010134,0.331160606106006
"3",39,20,1,2,3,2,1,0,2,0.546207135116186,0.547346061189155
"4",39,38,1,1,4,2,2,0,2,0.651185921748234,0.624448477318276
"5",39,29,1,1,5,3,2,0,1,0.72952950412318,0.640921052553642
"6",39,40,1,2,6,2,1,0,3,0.512539569249714,0.489223467261144
"7",39,32,1,1,7,2,1,1,4,0.516047888003137,0.618626986627065
"8",39,24,1,1,8,2,1,1,3,0.570925253283449,0.594786430252169
"9",39,26,1,2,9,3,1,0,1,1.57959424947864,1.5282890098984
"10",39,21,1,2,10,1,1,0,4,0.739093597942015,0.725948091616687
"11",39,22,1,2,11,1,2,1,5,0.457538816005956,0.412211264181571
"12",39,24,1,1,12,2,1,1,3,0.880946586831079,0.867181812603787
"13",39,20,1,1,13,2,2,0,2,0.727667080355309,0.757927181000715
"14",39,38,1,2,14,3,2,1,2,0.733614942052432,0.824046037985434
"15",39,29,1,1,15,2,2,0,3,0.756772691182408,0.762768137234531
"16",39,40,1,2,16,1,2,1,4,0.385659199843134,0.371673561067705
"17",39,32,1,1,17,1,2,0,3,0.600971278355962,0.635217043570397
"18",39,24,1,1,18,1,1,1,4,0.440726706848644,0.505522197599026
"19",39,26,1,2,19,3,1,0,2,0.90784277879249,0.942150997558305
"20",39,21,1,1,20,1,1,1,4,0.32120444304488,0.278463396396272
"21",39,22,1,2,21,2,1,0,3,0.279841870769446,0.212607256863954
"22",39,24,1,2,22,1,2,1,5,0.461869648102395,0.469376633220459
"23",39,20,1,2,23,3,2,1,3,0.813947417160655,0.830846346502689
"24",39,38,1,2,24,3,1,0,2,0.360797979863474,0.315766328221031
"25",39,29,1,1,25,2,2,0,3,0.636011401312271,0.620020095061822
"26",39,40,1,2,26,2,2,1,3,0.556237767592126,0.511050410941185
"27",39,32,1,2,27,1,1,0,4,0.420881347063569,0.42158826797223
"28",39,24,1,1,28,1,1,1,4,0.377688006176968,0.414322798349997
"29",39,26,1,2,29,3,2,1,3,0.786939937083718,0.71200111864782
"30",39,21,1,2,30,1,1,0,3,0.483694279763128,0.396489975841154
"31",39,22,1,1,31,3,2,0,1,0.641916687632316,0.569914613456554
"32",39,24,1,1,32,2,2,0,3,0.599976164115815,0.554540625140721
"33",39,20,1,2,33,2,2,1,4,0.662336436454254,0.634390751321584
"34",39,38,1,2,34,3,1,0,1,1.15388766382,1.1729344922289
"35",39,29,1,1,35,3,1,1,3,1.27666693533103,1.25035792679909
"36",39,40,1,2,36,3,2,1,2,0.52575104967528,0.463154172128079
"37",39,32,1,2,37,3,2,1,3,1.07893456621411,1.10521732233578
"38",39,24,1,1,38,3,2,0,1,0.655801064772581,0.695378891846253
"39",39,26,1,1,39,2,2,0,2,0.670320957237249,0.728086406709836
"40",39,21,1,2,40,2,1,0,3,0.531586197349691,0.50889492977609
"41",39,22,1,2,41,1,2,1,5,0.548147696843332,0.608033331454088
"42",39,24,1,2,42,1,2,1,5,0.387697673618803,0.310508418519972
"43",39,20,1,1,43,2,1,1,4,0.543657627165519,0.566920437728729
"44",39,38,1,2,44,2,2,1,4,0.915183264530249,0.898971436642317
"45",39,29,1,1,45,2,1,1,4,0.563368318480377,0.592176318887583
"46",39,40,1,1,46,1,1,1,5,0.344996793880131,0.442692218321456
"47",39,32,1,2,47,3,2,1,3,0.452484587034878,0.452848813470016
"48",39,24,1,1,48,1,1,1,5,0.26002355143652,0.232954805647441
"49",39,26,1,2,49,1,2,1,4,0.363280253840575,0.436463302350825
"50",39,21,1,2,50,2,2,1,3,0.710431512143117,0.738101778346042
"51",39,22,1,2,51,3,2,1,2,0.264759131903599,0.274123066950626
"52",39,24,1,2,52,2,2,1,3,0.622771602423335,0.643680444194615
"53",39,20,1,1,53,3,2,0,1,1.01805983161521,1.04545837943194
"54",39,38,1,1,54,1,1,1,4,0.380589031952162,0.353508719815701
"55",39,29,1,1,55,2,1,1,4,0.664849182696846,0.64524900333172
"56",39,40,1,1,56,3,2,0,2,-0.0842846690298584,-0.0690395325999923
"57",39,32,1,2,57,2,2,1,4,0.890410545473037,0.942088533562378
"58",39,24,1,2,58,2,2,1,3,0.815029929619332,0.739491880654941
"59",39,26,1,2,59,1,1,0,4,0.543048837369857,0.539107870425817
"60",39,21,1,1,60,3,2,0,2,1.42504504174874,1.34465945410191
"61",39,22,1,1,61,1,1,1,4,0.239943361201512,0.265852962767993
"62",39,24,1,2,62,3,2,1,2,1.44321740185505,1.42445904319217
"63",39,20,1,1,63,1,1,1,5,0.25359437931768,0.255529426880927
"64",39,38,1,2,64,1,1,0,3,0.267888500209621,0.292620638527192
"65",39,29,1,2,65,2,2,1,4,0.833056483007907,0.809909400868095
"66",39,40,1,2,66,2,2,1,3,0.583208050295472,0.54815077242965
"67",39,32,1,1,67,3,1,1,3,0.781960469075919,0.82186211156696
"68",39,24,1,1,68,3,1,1,2,0.667792525294298,0.712836098507906
"69",39,26,1,1,69,3,2,0,2,0.890563985242881,0.878019856593496
"70",39,21,1,1,70,1,1,1,5,0.557684702004658,0.539138629528463
"71",39,22,1,2,71,3,2,1,2,0.881710471404564,0.953128067242072
"72",39,24,1,1,72,3,1,1,3,0.647780090209352,0.650827661303113
"73",39,20,1,2,73,2,2,1,4,0.47240187934769,0.56724958773827
"74",39,38,1,1,74,1,1,1,5,0.41418514542383,0.397350037982359
"75",39,29,1,1,75,3,2,0,1,1.76908376652643,1.71056480356157
"76",39,40,1,1,76,3,2,0,2,1.11100650964348,1.06935742852007
"77",39,32,1,1,77,2,2,0,3,0.751588571065062,0.788857336381964
"78",39,24,1,1,78,1,1,1,4,0.341452947797893,0.327528559895611
"79",39,26,1,1,79,2,1,1,3,0.791129241863042,0.853108899765074
"80",39,21,1,2,80,2,2,1,4,0.759549023129919,0.803464250764065
"81",39,22,1,1,81,1,1,1,4,0.383701545259267,0.303909613604649
"82",39,24,1,2,82,1,2,1,4,0.34212081557667,0.345498177160737
"83",39,20,1,2,83,3,2,1,2,0.710750510953632,0.696275821617567
"84",39,38,1,1,84,2,1,1,3,0.582129373990787,0.575276151343442
"85",39,29,1,2,85,2,1,0,3,0.52949396236044,0.500879612403357
"86",39,40,1,1,86,3,1,1,2,0.499353097044992,0.420730716322344
"87",39,32,1,2,87,1,2,1,4,0.460376113818138,0.447878609741384
"88",39,24,1,1,88,1,1,1,4,0.400071131497589,0.466931212629609
"89",39,26,1,2,89,2,2,1,3,0.472516764168799,0.461069316650039
"90",39,21,1,1,90,2,2,0,3,0.80530773789967,0.849913435342886
"91",39,22,1,1,91,2,1,1,4,0.709095590117942,0.662413814461372
"92",39,24,1,1,92,1,2,0,3,0.518447866616501,0.475621015841389
"93",39,20,1,1,93,2,2,0,2,0.568091451897096,0.580241551047195
"94",39,38,1,1,94,3,1,1,3,0.379764712611097,0.38625737582119
"95",39,29,1,2,95,1,2,1,4,0.398315257237627,0.453135839057948
"96",39,40,1,2,96,2,1,0,2,0.63319343995738,0.68450066131174
"97",39,32,1,2,97,1,1,0,3,0.48499215384122,0.433295863238141
"98",39,24,1,2,98,1,2,1,4,0.357782306056002,0.435271802900065
"99",39,26,1,2,99,3,1,0,2,1.22698813558911,1.30420549797335
"100",39,21,1,2,100,1,2,1,4,0.353752393191934,0.24079963826571
"101",39,22,1,1,101,1,1,1,5,0.448756883827856,0.441862709942719
"102",39,24,1,1,102,1,2,0,3,0.580502279697842,0.583687316147139
"103",39,20,1,2,103,3,1,0,1,0.386220082935629,0.409573606365001
"104",39,38,1,2,104,3,1,0,2,1.13993829786462,1.09695081990938
"105",39,29,1,2,105,1,2,1,4,0.473016076156963,0.548296839053627
"106",39,40,1,1,106,3,1,1,3,1.53608181667933,1.56102409155834
"107",39,32,1,1,107,1,2,0,4,0.509670348792901,0.447361678449084
"108",39,24,1,1,108,1,1,1,4,0.409945526629698,0.381466655300721
"109",39,26,1,1,109,2,1,1,4,0.585227737150411,0.587370109886662
"110",39,21,1,2,110,1,2,1,4,0.327458228460509,0.346861302214896
"111",39,22,1,1,111,1,2,0,4,0.601810566537648,0.700313754924674
"112",39,24,1,2,112,1,2,1,5,0.390428152711899,0.398041308718676
"113",39,20,1,1,113,3,2,0,2,0.818021306152333,0.736414690210422
"114",39,38,1,1,114,1,1,1,4,0.46463937611661,0.436392140388176
"115",39,29,1,1,115,1,1,1,4,0.403789120460242,0.350302617844782
"116",39,40,1,2,116,3,1,0,1,1.07902374216377,1.00473515472051
"117",39,32,1,1,117,1,1,1,4,0.361092943668962,0.389225667935184
"118",39,24,1,1,118,1,2,0,3,0.36324275903005,0.331172688162182
"119",39,26,1,1,119,2,2,0,3,0.850851179343626,0.83404037087295
"120",39,21,1,2,120,3,2,1,2,0.667672299484494,0.609692522062486
"121",39,22,1,1,121,1,1,1,4,0.35056538041176,0.403236663994929
"122",39,24,1,1,122,2,1,1,4,0.548997037472338,0.602758262194955
"123",39,20,1,2,123,1,2,1,4,0.385501323876487,0.417887235365527
"124",39,38,1,1,124,2,2,0,2,0.953554205404599,0.887950611336677
"125",39,29,1,1,125,2,1,1,4,0.491229891197303,0.47684715368392
"126",39,40,1,2,126,3,1,0,2,1.01335417878278,0.941649730246016
"127",39,32,1,1,127,2,1,1,3,0.624832499646078,0.653089796056127
"128",39,24,1,1,128,2,1,1,3,0.681769961300191,0.68795606506363
"129",39,26,1,2,129,3,1,0,1,1.41341211983704,1.41846017213531
"130",39,21,1,1,130,2,2,0,3,0.92694424067713,0.93334597150682
"131",39,22,1,2,131,3,2,1,3,0.934951552814983,0.922279969122536
"132",39,24,1,2,132,1,2,1,5,0.463737990383301,0.483066188478332
"133",39,20,1,2,133,1,2,1,4,0.33601971637393,0.260756089227576
"134",39,38,1,2,134,2,2,1,3,0.645967488948318,0.73392245207658
"135",39,29,1,1,135,3,1,1,3,0.792639442619726,0.82448800121174
"136",39,40,1,1,136,1,1,1,5,0.390300822183567,0.353578072075117
