"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",18,19,2,2,1,3,1,0,1,0.583959984397133,0.579540432574434
"2",18,22,2,2,2,2,2,1,4,0.572264142521651,0.584237685790597
"3",18,20,2,2,3,1,2,1,4,0.427260434244839,0.436249381943101
"4",18,34,2,1,4,3,2,0,2,0.899601688932103,0.786017738852375
"5",18,32,2,2,5,2,1,0,2,0.567925970731267,0.572048452015653
"6",18,33,2,2,6,1,2,1,5,0.342476741993821,0.334503250001231
"7",18,18,2,2,7,1,2,1,5,0.431548227062327,0.416527169789329
"8",18,36,2,1,8,3,1,1,3,0.599705955590283,0.536804559011358
"9",18,26,2,2,9,1,2,1,4,0.399392959352026,0.420830979733422
"10",18,23,2,2,10,1,1,0,4,0.576556386490251,0.568659006498118
"11",18,19,2,1,11,3,2,0,1,0.883011825220108,0.866932522685613
"12",18,22,2,1,12,2,1,1,3,0.880073615949815,0.877887905044861
"13",18,20,2,2,13,1,2,1,5,0.297693006945106,0.345267210471252
"14",18,34,2,2,14,1,2,1,4,0.352638216699052,0.429043743111422
"15",18,32,2,1,15,2,2,0,2,0.83765546361971,0.82442574901013
"16",18,33,2,2,16,2,2,1,4,0.681364350738443,0.690438524346701
"17",18,18,2,1,17,1,1,1,5,0.471304561874198,0.448270476690307
"18",18,36,2,2,18,3,2,1,2,0.819876703276811,0.823724464928418
"19",18,26,2,1,19,3,2,0,1,0.977906348223861,0.964419539393329
"20",18,23,2,1,20,3,2,0,1,1.07644860925403,0.998604729950736
"21",18,19,2,1,21,2,1,1,3,0.626509061698935,0.697820213824866
"22",18,22,2,1,22,1,2,0,4,0.43696375178903,0.373783956768574
"23",18,20,2,1,23,3,1,1,2,0.562625547899705,0.518011043672003
"24",18,34,2,1,24,1,2,0,4,0.553482071048995,0.593426520219277
"25",18,32,2,1,25,3,2,0,1,1.23963012463927,1.25507536764782
"26",18,33,2,2,26,1,2,1,4,0.448028723931122,0.485241360131209
"27",18,18,2,2,27,3,2,1,2,0.732843754155411,0.706877488426648
"28",18,36,2,1,28,1,1,1,4,0.351899332160348,0.406345168433006
"29",18,26,2,1,29,3,2,0,2,0.408918382219282,0.372377595771438
"30",18,23,2,1,30,2,1,1,3,0.853609126361689,0.864457178719646
"31",18,19,2,2,31,1,2,1,4,0.258502944188333,0.246718757597848
"32",18,22,2,2,32,3,1,0,1,0.933485234080526,0.869473954697236
"33",18,20,2,2,33,3,2,1,2,0.847006110553148,0.78642727717669
"34",18,34,2,1,34,3,2,0,2,1.06264252046373,1.08563842646333
"35",18,32,2,1,35,1,1,1,5,0.425962020655418,0.367262314638953
"36",18,33,2,2,36,3,2,1,2,1.07921642805466,1.18188923944466
"37",18,18,2,1,37,1,2,0,4,0.530865273958526,0.476407847131961
"38",18,36,2,1,38,1,1,1,5,0.205042721377359,0.251747094958215
"39",18,26,2,2,39,1,2,1,5,0.379873360293476,0.394354735044682
"40",18,23,2,2,40,3,2,1,3,0.487363714831442,0.447897806169055
"41",18,19,2,1,41,3,2,0,1,0.851479262846116,0.726966135430448
"42",18,22,2,2,42,1,1,0,4,0.289300863497712,0.364511145142097
"43",18,20,2,2,43,2,1,0,2,0.802892472390785,0.780267051226456
"44",18,34,2,2,44,3,2,1,2,0.955575897638659,0.939675146778257
"45",18,32,2,1,45,3,2,0,2,0.893482983646162,0.974493883987572
"46",18,33,2,2,46,2,1,0,3,0.857689595471681,0.855864542587394
"47",18,18,2,1,47,2,2,0,3,0.677131213046638,0.730463684159333
"48",18,36,2,1,48,2,1,1,3,0.573148772542309,0.590567212030816
"49",18,26,2,1,49,2,1,1,4,0.701153998084675,0.749469144001071
"50",18,23,2,2,50,3,1,0,2,1.33228561623473,1.33929098434856
"51",18,19,2,2,51,2,2,1,3,0.518872063979804,0.4827492244891
"52",18,22,2,2,52,2,1,0,2,0.762886551847406,0.727103142787758
"53",18,20,2,2,53,2,2,1,3,0.513780465763272,0.584280887754625
"54",18,34,2,1,54,3,1,1,2,0.728516653072728,0.681408928395236
"55",18,32,2,1,55,1,2,0,4,0.515822241318972,0.497049672171224
"56",18,33,2,1,56,3,2,0,2,0.488421582374783,0.544626823928786
"57",18,18,2,1,57,2,1,1,4,0.77683491813222,0.787424030838374
"58",18,36,2,2,58,3,2,1,3,0.91307962571399,0.93483988130654
"59",18,26,2,2,59,3,2,1,3,0.572319418208517,0.581892758292292
"60",18,23,2,1,60,3,1,1,2,0.987559401344132,1.04385946954535
"61",18,19,2,2,61,2,2,1,4,0.817499516905794,0.902219577533074
"62",18,22,2,1,62,3,1,1,3,0.752113797249282,0.757701264487979
"63",18,20,2,2,63,1,2,1,4,0.42076451646448,0.365273952549532
"64",18,34,2,1,64,3,2,0,2,0.626470289778558,0.619152093079148
"65",18,32,2,2,65,1,2,1,4,0.441283837593036,0.375781846033549
"66",18,33,2,1,66,1,2,0,3,0.562706254140436,0.528151957503357
"67",18,18,2,1,67,2,1,1,3,0.646554279867834,0.711359725460046
"68",18,36,2,2,68,3,1,0,2,1.06925576499222,1.07562173905105
"69",18,26,2,2,69,1,2,1,5,0.434859795150832,0.421405808377408
"70",18,23,2,1,70,3,2,0,1,1.09875409673577,1.16244013735873
"71",18,19,2,1,71,3,2,0,2,1.23840417126864,1.22377820491013
"72",18,22,2,1,72,2,1,1,3,0.538891930592441,0.542348247906533
"73",18,20,2,2,73,2,2,1,3,0.547159364192431,0.651322013114011
"74",18,34,2,2,74,2,2,1,4,0.744083970994038,0.78488324572297
"75",18,32,2,1,75,3,2,0,1,1.11462510483746,1.1092965703264
"76",18,33,2,2,76,2,2,1,3,0.658272587617611,0.715039578124002
"77",18,18,2,1,77,1,2,0,4,0.695379982812837,0.700882887614532
"78",18,36,2,2,78,3,1,0,2,0.878806932652267,0.90793240424849
"79",18,26,2,1,79,2,2,0,2,0.722116118175312,0.762066486811789
"80",18,23,2,2,80,1,2,1,5,0.525472832837991,0.584345018930748
"81",18,19,2,2,81,3,1,0,1,0.584432261646037,0.567368856930518
"82",18,22,2,2,82,1,2,1,5,0.266053753133199,0.306787974580934
"83",18,20,2,2,83,3,1,0,1,1.13384821061382,1.03739546494753
"84",18,34,2,2,84,1,1,0,4,0.655208365813508,0.596522053937983
"85",18,32,2,1,85,2,2,0,2,0.613728869683276,0.584044265742914
"86",18,33,2,1,86,1,1,1,5,0.478870047619629,0.549617873021681
"87",18,18,2,1,87,2,2,0,2,1.03740914181631,1.05100934389828
"88",18,36,2,2,88,1,1,0,4,0.636742721993091,0.64058293673922
"89",18,26,2,2,89,3,2,1,3,1.0149229300287,1.0924268574795
"90",18,23,2,2,90,2,2,1,4,0.519448966766514,0.396530541711093
"91",18,19,2,2,91,1,2,1,5,0.462275680456869,0.500380325336738
"92",18,22,2,1,92,3,1,1,3,0.616846209112869,0.672943979876335
"93",18,20,2,2,93,1,2,1,4,0.278416808324453,0.273168475337304
"94",18,34,2,2,94,2,2,1,3,0.296515029774887,0.231695821999716
"95",18,32,2,1,95,1,1,1,4,0.395191160099811,0.387479945467546
"96",18,33,2,1,96,3,1,1,2,1.06814223861426,1.04479031738949
"97",18,18,2,2,97,3,2,1,2,0.661477853124545,0.631876728452796
"98",18,36,2,1,98,2,2,0,3,0.655437108509656,0.628603234620268
"99",18,26,2,2,99,2,1,0,2,0.65687922300726,0.656259963181715
"100",18,23,2,1,100,3,1,1,2,1.00503791688511,0.999044827369779
"101",18,19,2,1,101,3,1,1,3,1.11347748500916,1.04150597211181
"102",18,22,2,2,102,2,1,0,3,1.20498972872731,1.15569677026437
"103",18,20,2,1,103,1,1,1,5,0.412648531611503,0.425010849121666
"104",18,34,2,2,104,1,2,1,4,0.48136495209365,0.533749799855485
"105",18,32,2,1,105,1,2,0,4,0.519203475815085,0.536613353192389
"106",18,33,2,2,106,1,2,1,4,0.488583917348753,0.565835348216458
"107",18,18,2,2,107,2,1,0,3,0.715894285159639,0.647268831322876
"108",18,36,2,2,108,3,2,1,3,0.792427726066904,0.839903188993528
"109",18,26,2,1,109,2,2,0,2,0.712286768612904,0.746705819510961
"110",18,23,2,1,110,3,1,1,2,0.574713443048974,0.623739852242522
"111",18,19,2,2,111,3,1,0,1,1.00179791992763,1.0267359281423
"112",18,22,2,1,112,2,2,0,3,0.581764501763076,0.54059289715395
"113",18,20,2,1,113,3,2,0,2,0.919068424622308,0.873172873008957
"114",18,34,2,1,114,2,2,0,2,0.535905266489685,0.62386698943768
"115",18,32,2,2,115,1,2,1,4,0.449219123545965,0.479412756886465
"116",18,33,2,2,116,2,1,0,3,0.41875581484358,0.392066758950904
"117",18,18,2,2,117,1,2,1,5,0.454967329040326,0.422003179990542
"118",18,36,2,1,118,2,1,1,3,0.77252320341803,0.821038504324913
"119",18,26,2,1,119,2,1,1,4,0.528816685455531,0.495345432036939
"120",18,23,2,1,120,1,1,1,4,0.497884607063767,0.534058008509333
"121",18,19,2,1,121,1,1,1,5,0.465688222427799,0.471087515644889
"122",18,22,2,1,122,2,1,1,3,0.802405174986149,0.69265064693894
"123",18,20,2,1,123,1,1,1,5,0.505209294097749,0.484693440124529
"124",18,34,2,2,124,2,1,0,3,0.525487065778495,0.534745386408928
"125",18,32,2,2,125,2,2,1,3,0.506882465637567,0.546301927192724
"126",18,33,2,1,126,1,1,1,5,0.505010666537817,0.489634305004276
"127",18,18,2,1,127,1,2,0,4,0.394981886831904,0.501233408479359
