"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",17,37,1,1,1,2,1,1,4,0.886095270702589,0.882411317473846
"2",17,30,1,1,2,2,1,1,4,0.465129016106487,0.417891187062543
"3",17,39,1,1,3,2,2,0,2,0.726624565665347,0.762866306568498
"4",17,21,1,1,4,3,2,0,2,0.631617954937451,0.694367427984579
"5",17,33,1,2,5,1,2,1,4,0.451487438325242,0.431168479006737
"6",17,20,1,1,6,1,1,1,5,0.380127304950464,0.382479948440928
"7",17,22,1,1,7,2,1,1,3,0.620464392508267,0.552225576670987
"8",17,20,1,2,8,2,1,0,2,0.773118519370476,0.787596684896618
"9",17,25,1,2,9,2,2,1,3,0.563519400317249,0.596057803311838
"10",17,31,1,2,10,1,1,0,4,0.457482587826066,0.51621980994654
"11",17,37,1,2,11,1,2,1,4,0.386693448928123,0.444299119389028
"12",17,30,1,2,12,3,1,0,2,1.15952919503828,1.26537750885902
"13",17,39,1,2,13,3,2,1,2,0.746567942145692,0.736633712514956
"14",17,21,1,2,14,2,1,0,3,0.777151895136143,0.845550322723462
"15",17,33,1,2,15,3,1,0,1,0.628586718915319,0.621014006583248
"16",17,20,1,1,16,1,1,1,5,0.393470020273109,0.401674993625056
"17",17,22,1,1,17,3,1,1,2,0.356810017087633,0.462018081133906
"18",17,20,1,2,18,3,1,0,2,0.483327830639245,0.298270658664283
"19",17,25,1,1,19,3,1,1,3,0.986396126473356,0.93539698307853
"20",17,31,1,1,20,3,1,1,3,0.594807363956789,0.571639773176197
"21",17,37,1,1,21,2,1,1,4,0.689736754692579,0.662411977198862
"22",17,30,1,2,22,2,2,1,4,0.498931304184352,0.401919863623363
"23",17,39,1,1,23,3,1,1,2,1.06632022651903,1.05407960341126
"24",17,21,1,2,24,3,2,1,3,0.871758160352543,0.882051302941197
"25",17,33,1,2,25,3,1,0,1,1.08838135782835,1.12835422509841
"26",17,20,1,1,26,2,2,0,2,0.618205254448094,0.562916078980476
"27",17,22,1,2,27,2,2,1,3,0.579838857458442,0.618201447831218
"28",17,20,1,2,28,1,1,0,3,0.345609059249305,0.332364777154085
"29",17,25,1,2,29,3,1,0,2,0.883767658603514,0.833395905021437
"30",17,31,1,2,30,1,2,1,5,0.46504308836244,0.470553636130393
"31",17,37,1,2,31,1,2,1,5,0.320029810114188,0.310908022111009
"32",17,30,1,2,32,1,2,1,4,0.338092716401789,0.278076791487253
"33",17,39,1,1,33,2,1,1,4,0.706580015696609,0.677986073688656
"34",17,21,1,1,34,2,1,1,3,0.545218306290007,0.513575269539927
"35",17,33,1,2,35,2,2,1,4,0.544397251367513,0.453935397846642
"36",17,20,1,1,36,2,2,0,2,0.582214144533377,0.530847545287057
"37",17,22,1,2,37,1,2,1,5,0.295729229316978,0.311857844934358
"38",17,20,1,2,38,1,2,1,4,0.41568025394808,0.439225117041296
"39",17,25,1,1,39,2,2,0,3,0.603761532337038,0.600890813988725
"40",17,31,1,2,40,2,1,0,2,0.457740827172808,0.481016461563137
"41",17,37,1,2,41,3,2,1,2,1.23229619638866,1.21635455313297
"42",17,30,1,2,42,1,2,1,5,0.335721448170347,0.325307750319951
"43",17,39,1,1,43,3,1,1,2,0.825680253585004,0.790704965849124
"44",17,21,1,1,44,1,1,1,5,0.244172509346108,0.188530335704003
"45",17,33,1,2,45,3,2,1,3,0.67901793218221,0.60619244589722
"46",17,20,1,2,46,3,2,1,3,0.838136243620384,0.856290028703158
"47",17,22,1,1,47,1,2,0,4,0.372490443662397,0.371461186954349
"48",17,20,1,2,48,2,1,0,3,0.777421365935441,0.769526507401488
"49",17,25,1,1,49,3,1,1,3,0.470763713506456,0.458498551472065
"50",17,31,1,2,50,3,1,0,2,0.78243032590679,0.70939815328977
"51",17,37,1,2,51,1,2,1,4,0.35794435088179,0.271971564896745
"52",17,30,1,2,52,2,2,1,3,0.575977147878135,0.525486854566222
"53",17,39,1,2,53,3,2,1,3,0.967978763588,0.977285630179076
"54",17,21,1,1,54,3,2,0,1,0.868021275560344,0.865797698697962
"55",17,33,1,1,55,3,1,1,3,0.676066818534179,0.657020555566682
"56",17,20,1,2,56,1,2,1,5,0.178446062841931,0.127746437482021
"57",17,22,1,1,57,1,1,1,5,0.4039250896163,0.399412974291288
"58",17,20,1,2,58,2,1,0,2,0.874029081896628,0.860958296753172
"59",17,25,1,1,59,2,2,0,2,0.557232618988148,0.563449258803276
"60",17,31,1,1,60,1,2,0,3,0.560681981391746,0.657224567731051
"61",17,37,1,1,61,3,1,1,2,1.0150367979747,1.01419852452423
"62",17,30,1,2,62,1,2,1,5,0.329719517057887,0.357320377024244
"63",17,39,1,2,63,2,2,1,3,0.679466139626006,0.70650854140436
"64",17,21,1,2,64,2,2,1,3,0.75501479191848,0.6742452807995
"65",17,33,1,1,65,1,1,1,5,0.449976845022069,0.40745662756508
"66",17,20,1,1,66,1,2,0,3,0.39796176177661,0.405932198319502
"67",17,22,1,1,67,2,2,0,2,0.679220426910925,0.71853025727487
"68",17,20,1,1,68,2,1,1,3,0.776357172942892,0.687184449967858
"69",17,25,1,2,69,2,1,0,3,0.637932955067777,0.598333919382249
"70",17,31,1,2,70,3,1,0,2,0.305593194312483,0.26593246933592
"71",17,37,1,2,71,2,1,0,3,0.806706787907415,0.831281716245315
"72",17,30,1,1,72,1,1,1,4,0.499076229058365,0.559007240907958
"73",17,39,1,1,73,1,1,1,4,0.280378357528483,0.279122343862283
"74",17,21,1,2,74,2,1,0,2,0.628865483636208,0.696419854140837
"75",17,33,1,1,75,3,1,1,2,0.939363241175775,0.875218994748892
"76",17,20,1,1,76,3,1,1,3,0.961179596609684,0.959341919987226
"77",17,22,1,1,77,2,1,1,3,0.544481458983994,0.506929072421167
"78",17,20,1,2,78,2,1,0,2,0.662670811757518,0.709363245290687
"79",17,25,1,2,79,3,2,1,2,0.614109365573837,0.552954490341715
"80",17,31,1,1,80,1,2,0,4,0.602812893366479,0.586048246088414
"81",17,37,1,2,81,3,2,1,2,1.03565660887807,1.01931464359527
"82",17,30,1,2,82,2,1,0,3,1.00174048516389,0.952543723388404
"83",17,39,1,2,83,1,1,0,4,0.606443951951165,0.646169695029497
"84",17,21,1,1,84,1,1,1,4,0.319646958565444,0.320003883381725
"85",17,33,1,2,85,1,2,1,5,0.441011132137483,0.426889889931395
"86",17,20,1,2,86,3,2,1,2,1.20404263899614,1.23400285260052
"87",17,22,1,2,87,3,2,1,2,0.665618370199776,0.62401473063229
"88",17,20,1,2,88,3,1,0,1,0.822243384643862,0.798976612096975
"89",17,25,1,1,89,2,2,0,2,0.650509472604797,0.586290116804257
"90",17,31,1,2,90,2,2,1,3,0.536088676454014,0.521335710922067
"91",17,37,1,1,91,1,1,1,4,0.44105564620883,0.403042719351207
"92",17,30,1,2,92,1,1,0,4,0.631178990130572,0.567499146454986
"93",17,39,1,1,93,2,1,1,4,0.452668086574024,0.553575828496396
"94",17,21,1,1,94,1,1,1,4,0.455432757709037,0.429382323392953
"95",17,33,1,2,95,3,1,0,2,1.45340408151634,1.50575033150355
"96",17,20,1,2,96,2,1,0,3,0.729636771515807,0.779031523636798
"97",17,22,1,2,97,2,2,1,3,0.680341656758213,0.721493594382648
