"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",15,34,1,2,1,2,1,0,2,0.624847029734484,0.59268992863748
"2",15,31,1,1,2,2,1,1,3,0.384542970092436,0.308839469829842
"3",15,25,1,1,3,3,2,0,2,0.955308240036842,0.962654047455321
"4",15,28,1,2,4,1,2,1,4,0.38470014061519,0.413581937269268
"5",15,39,1,2,5,2,1,0,3,0.906828043752625,0.805953979614155
"6",15,32,1,2,6,1,2,1,4,0.461397586712439,0.447971682353053
"7",15,25,1,1,7,1,1,1,4,0.511813233016276,0.576838327506783
"8",15,26,1,1,8,3,2,0,1,0.891683678065202,0.84947195984577
"9",15,18,1,2,9,2,2,1,3,0.556983253130506,0.473117531907904
"10",15,23,1,2,10,2,2,1,4,0.693697714634829,0.697933977432065
"11",15,34,1,1,11,2,1,1,4,0.909239105959382,0.894993306144298
"12",15,31,1,2,12,1,1,0,4,0.571461676897537,0.658381661383728
"13",15,25,1,2,13,1,1,0,4,0.533568835206532,0.508108269690842
"14",15,28,1,2,14,3,1,0,1,1.2299390087579,1.18282159601063
"15",15,39,1,2,15,3,1,0,2,0.615154320095988,0.678193975733758
"16",15,32,1,2,16,1,2,1,4,0.462189173178206,0.422824798920551
"17",15,25,1,1,17,2,2,0,3,0.458915873318793,0.48824226709843
"18",15,26,1,1,18,3,1,1,3,0.451987179496541,0.448690683565762
"19",15,18,1,2,19,1,2,1,5,0.324009921753908,0.34120616650123
"20",15,23,1,2,20,2,1,0,2,0.495868020571645,0.598783097372363
"21",15,34,1,1,21,1,2,0,3,0.534499151287718,0.552148340312707
"22",15,31,1,1,22,1,1,1,5,0.422235025815462,0.486034017374946
"23",15,25,1,2,23,3,1,0,1,0.728756101885601,0.720279096987106
"24",15,28,1,1,24,1,1,1,4,0.502132194248776,0.529860678635943
"25",15,39,1,1,25,3,2,0,2,0.818397513441663,0.865829543929378
"26",15,32,1,2,26,2,2,1,4,0.575986371863941,0.538913094720348
"27",15,25,1,2,27,1,2,1,4,0.311063043877377,0.358329595672093
"28",15,26,1,1,28,3,1,1,3,0.740186949836283,0.792220150569771
"29",15,18,1,2,29,2,2,1,4,0.801940986196282,0.83758097777099
"30",15,23,1,1,30,1,1,1,5,0.485265629222263,0.598248399489761
"31",15,34,1,1,31,1,1,1,4,0.264497551138744,0.315318421821948
"32",15,31,1,1,32,1,1,1,4,0.292226516896807,0.309289353790558
"33",15,25,1,1,33,2,2,0,3,0.599681360713334,0.635355032158446
"34",15,28,1,1,34,3,1,1,2,0.457902145962814,0.387955486622995
"35",15,39,1,2,35,2,2,1,4,0.431532398052566,0.466760465986695
"36",15,32,1,2,36,2,1,0,3,0.76251789828514,0.73217931288685
"37",15,25,1,2,37,3,1,0,2,1.35213699720827,1.38013204457976
"38",15,26,1,2,38,1,2,1,4,0.52018260679378,0.469292228871417
"39",15,18,1,1,39,2,1,1,4,0.56608036803077,0.538502991164621
"40",15,23,1,1,40,2,2,0,3,0.527006787781084,0.531116851324621
"41",15,34,1,1,41,2,2,0,2,1.0070994508407,0.997464529509816
"42",15,31,1,1,42,1,1,1,4,0.386510695312257,0.394469632214098
"43",15,25,1,1,43,2,1,1,3,0.5887120713502,0.583509235761597
"44",15,28,1,1,44,1,1,1,4,0.495035043578132,0.445423559488067
"45",15,39,1,1,45,3,2,0,1,1.39905911295366,1.33243933588077
"46",15,32,1,1,46,1,2,0,4,0.611308993764046,0.614629818917236
"47",15,25,1,2,47,3,1,0,2,0.703773699603792,0.659033274298695
"48",15,26,1,2,48,1,2,1,4,0.362604630423952,0.338667245493198
"49",15,18,1,2,49,2,2,1,4,0.599729129073286,0.564245401335048
"50",15,23,1,1,50,1,1,1,5,0.416691792938286,0.363591814490329
"51",15,34,1,2,51,2,1,0,3,0.569422729602822,0.55045243063136
"52",15,31,1,1,52,3,1,1,2,0.221256793897079,0.150049204467628
"53",15,25,1,2,53,3,1,0,1,1.36985670849528,1.35357997597014
"54",15,28,1,1,54,2,1,1,4,0.771034767923941,0.710794070480783
"55",15,39,1,2,55,2,2,1,3,0.703923221844001,0.738005812518765
