"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",13,23,1,1,1,1,1,1,4,0.325104332330667,0.338131623800354
"2",13,30,1,2,2,1,2,1,4,0.47972621636328,0.448774583216977
"3",13,21,1,2,3,3,1,0,2,0.815451014904405,0.825622063666337
"4",13,18,1,1,4,3,1,1,2,0.868755543112662,0.947457993040031
"5",13,35,1,2,5,1,2,1,5,0.337053609549962,0.345185712501566
"6",13,29,1,2,6,1,1,0,4,0.781248967388369,0.760158248685654
"7",13,32,1,2,7,3,2,1,2,1.093386434462,1.0172240756279
"8",13,39,1,2,8,1,1,0,3,0.449347021484175,0.46059684958579
"9",13,26,1,2,9,1,2,1,4,0.474245393249129,0.494538073004184
"10",13,18,1,1,10,3,2,0,1,0.710406478448052,0.698946302778527
"11",13,23,1,1,11,1,1,1,4,0.381106107325638,0.418425302083382
"12",13,30,1,2,12,2,1,0,2,0.652678854484621,0.628260533524601
"13",13,21,1,1,13,2,1,1,3,0.556064959563645,0.610472326298551
"14",13,18,1,1,14,1,2,0,4,0.545566826774092,0.523766619217357
"15",13,35,1,2,15,1,2,1,5,0.315819996329037,0.315809646789625
"16",13,29,1,1,16,1,2,0,3,0.330949990813138,0.335576629190097
"17",13,32,1,2,17,1,2,1,4,0.305463780358429,0.241261865951848
"18",13,39,1,2,18,2,2,1,4,0.569678751873449,0.592866758805376
"19",13,26,1,2,19,2,1,0,2,0.84810872189648,0.731729159791091
"20",13,18,1,2,20,3,1,0,2,0.977926703931213,0.999602541025059
"21",13,23,1,1,21,1,1,1,5,0.471325396931967,0.565601600161742
"22",13,30,1,2,22,3,1,0,1,0.970141317612958,1.03667331549197
"23",13,21,1,2,23,1,1,0,4,0.581612066969819,0.654044597952574
"24",13,18,1,2,24,3,1,0,2,1.08099641915544,1.12171691799513
"25",13,35,1,1,25,3,2,0,2,1.40858052292977,1.37762112820575
"26",13,29,1,2,26,2,2,1,4,0.706750153919343,0.748378105789244
"27",13,32,1,2,27,3,2,1,3,0.405920937285911,0.367361880047456
"28",13,39,1,2,28,1,2,1,5,0.473810415103186,0.449647371007299
"29",13,26,1,2,29,1,1,0,4,0.380035855164952,0.354450137284645
"30",13,18,1,1,30,3,2,0,1,0.938860816292908,0.886222328930529
"31",13,23,1,1,31,3,2,0,2,1.1672023502897,1.14704174951324
"32",13,30,1,1,32,1,1,1,5,0.409088008711809,0.421899007283142
"33",13,21,1,2,33,1,2,1,5,0.350966949934445,0.401239654659353
"34",13,18,1,2,34,3,2,1,2,0.592972300046028,0.576655559337076
"35",13,35,1,2,35,1,1,0,4,0.557070402405995,0.587210193305007
"36",13,29,1,2,36,2,2,1,3,0.493436964887468,0.510191327894679
"37",13,32,1,2,37,2,1,0,3,0.758873973747948,0.77435139220257
"38",13,39,1,2,38,1,2,1,4,0.372661816873452,0.352639394069836
"39",13,26,1,1,39,2,1,1,4,0.888855362829235,0.919162553704317
"40",13,18,1,1,40,2,1,1,4,0.542831540284056,0.522576846415902
"41",13,23,1,2,41,2,1,0,2,0.51374423759186,0.591509360907813
"42",13,30,1,1,42,2,2,0,3,0.903624402159426,0.92192078002098
"43",13,21,1,2,43,1,2,1,5,0.579982801237327,0.626211734785082
"44",13,18,1,1,44,3,2,0,1,1.33518696315927,1.40541783166375
"45",13,35,1,2,45,2,1,0,2,0.952749431213942,0.910158054999867
"46",13,29,1,1,46,1,1,1,5,0.451817516818638,0.490240309168794
"47",13,32,1,2,47,2,1,0,2,0.684039972980002,0.669444827034888
"48",13,39,1,2,48,2,2,1,4,0.390666624694229,0.397188512133953
"49",13,26,1,1,49,1,2,0,3,0.52613566646417,0.554195816495264
"50",13,18,1,2,50,2,2,1,4,0.717432741207732,0.736633143579871
"51",13,23,1,1,51,3,2,0,2,0.749000679199161,0.660714679264716
"52",13,30,1,1,52,1,2,0,3,0.587327636082215,0.55772355701017
"53",13,21,1,1,53,1,1,1,5,0.441623706183182,0.431810210619325
"54",13,18,1,1,54,1,1,1,5,0.38619116411353,0.440827637342624
"55",13,35,1,1,55,1,1,1,4,0.314196425790778,0.365311086397098
"56",13,29,1,1,56,1,1,1,4,0.421001347143799,0.369717401319785
"57",13,32,1,2,57,3,1,0,2,0.741100512768426,0.741353496638103
"58",13,39,1,2,58,3,1,0,2,0.433541758021792,0.47110106675753
"59",13,26,1,1,59,3,2,0,2,0.80866904188779,0.782032732445409
"60",13,18,1,2,60,2,1,0,2,0.738280258478555,0.736209561325514
"61",13,23,1,1,61,2,2,0,3,0.57843122756134,0.566328475378398
"62",13,30,1,2,62,3,1,0,2,0.137327108452292,0.119853071132925
"63",13,21,1,2,63,3,1,0,1,0.693675199872387,0.855048106505462
"64",13,18,1,2,64,3,1,0,1,1.04380207941768,1.1144306506217
"65",13,35,1,1,65,2,1,1,3,0.666781536792854,0.686473385216431
"66",13,29,1,1,66,1,1,1,4,0.41148503342767,0.438486474687197
"67",13,32,1,2,67,3,1,0,2,1.2388986592558,1.26981144845228
"68",13,39,1,2,68,1,2,1,4,0.454842998260465,0.460232702195898
"69",13,26,1,2,69,2,1,0,3,0.644235022562513,0.613397106970981
"70",13,18,1,1,70,1,1,1,5,0.344708940811928,0.417623874510796
"71",13,23,1,1,71,1,1,1,4,0.485189195792769,0.500644813758629
"72",13,30,1,2,72,2,2,1,4,0.460559267530093,0.488846557169021
"73",13,21,1,1,73,3,1,1,3,0.511667108130314,0.481534640071361
"74",13,18,1,1,74,2,1,1,4,0.630415173219992,0.673820166569534
"75",13,35,1,2,75,3,1,0,1,1.1546597526157,1.10640411360898
"76",13,29,1,1,76,2,1,1,4,0.920990227607258,0.930098718711427
"77",13,32,1,1,77,2,2,0,2,0.843305246098896,0.828862197627532
"78",13,39,1,2,78,1,2,1,4,0.331913449632163,0.366128938083659
"79",13,26,1,2,79,1,2,1,5,0.37065559165673,0.388166590745828
"80",13,18,1,2,80,3,1,0,2,0.796480267576232,0.800803244539622
"81",13,23,1,1,81,3,2,0,1,0.815410991061517,0.749784464657851
"82",13,30,1,2,82,1,2,1,4,0.33989491453096,0.3153699407842
