"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",7,25,1,2,1,1,1,0,3,0.674650458103023,0.645068596139425
"2",7,21,1,2,2,2,1,0,3,0.916274799446267,0.762510583941606
"3",7,22,1,1,3,3,2,0,2,0.0624557059715228,-0.00741029133811043
"4",7,38,1,2,4,3,2,1,2,0.689730641844946,0.699724898262371
"5",7,22,1,1,5,2,1,1,3,0.464209125582957,0.445170750878776
"6",7,20,1,1,6,1,1,1,5,0.284664030004402,0.399888287507002
"7",7,30,1,1,7,3,1,1,2,0.855944494282443,0.851111562023323
"8",7,23,1,1,8,1,2,0,3,0.623112658175899,0.635993464306322
"9",7,34,1,1,9,3,2,0,1,1.14308313534451,1.15046806903497
"10",7,38,1,1,10,2,2,0,3,0.86749416466,0.852645712306647
"11",7,25,1,1,11,2,2,0,2,0.784130290381065,0.766092042588847
"12",7,21,1,2,12,1,2,1,5,0.261133739594462,0.223997629025206
"13",7,22,1,2,13,2,2,1,3,0.439994888125023,0.482015531023103
"14",7,38,1,1,14,2,1,1,4,0.399728115725416,0.362835930838332
"15",7,22,1,2,15,1,2,1,5,0.396950046806984,0.485116607496365
"16",7,20,1,2,16,3,2,1,2,0.554418679354026,0.573238304822605
"17",7,30,1,1,17,1,1,1,4,0.424498106377637,0.281304700998199
"18",7,23,1,2,18,1,2,1,5,0.32034541763552,0.294030489004784
"19",7,34,1,2,19,1,2,1,4,0.333367760246219,0.207806385997952
"20",7,38,1,1,20,1,1,1,5,0.481830844069339,0.483921132072852
"21",7,25,1,1,21,2,1,1,3,0.771287089795918,0.760823947094857
"22",7,21,1,1,22,3,2,0,1,0.761564456725552,0.764697158849615
"23",7,22,1,2,23,3,2,1,2,0.653426120457971,0.684967240510888
"24",7,38,1,2,24,3,1,0,2,0.995083498678059,0.948393101092202
"25",7,22,1,2,25,3,2,1,2,0.818692823341687,0.758047216163279
"26",7,20,1,2,26,2,1,0,3,0.946919376458828,0.968258578764756
"27",7,30,1,1,27,1,2,0,4,0.448100321256458,0.431713238174332
"28",7,23,1,2,28,2,1,0,2,0.611252780776858,0.573302622106388
"29",7,34,1,1,29,1,1,1,5,0.327166064690082,0.254607772167632
"30",7,38,1,2,30,3,1,0,2,0.243958212888956,0.303219396348172
"31",7,25,1,2,31,1,2,1,4,0.378579470468459,0.358525156421181
"32",7,21,1,1,32,1,1,1,4,0.390083328825271,0.426070319315555
"33",7,22,1,2,33,2,2,1,3,0.556220715301603,0.640741495496265
"34",7,38,1,2,34,3,1,0,2,1.35495043382481,1.47701139698025
"35",7,22,1,1,35,2,1,1,3,0.420013607935369,0.321696742404489
"36",7,20,1,2,36,1,1,0,4,0.559307967802981,0.626073536919545
"37",7,30,1,1,37,2,2,0,2,0.79898868351116,0.757655541994363
"38",7,23,1,2,38,1,1,0,4,0.665733269855283,0.711233055559598
"39",7,34,1,2,39,1,1,0,4,0.464949646187919,0.511579456205086
"40",7,38,1,2,40,1,2,1,4,0.301217628090768,0.286323196904582
"41",7,25,1,2,41,3,2,1,3,0.481867424188238,0.467033502520218
"42",7,21,1,1,42,3,1,1,3,0.631571680126034,0.667636760880477
"43",7,22,1,2,43,1,1,0,3,0.581588000297861,0.537150614828939
"44",7,38,1,2,44,1,1,0,4,0.6781934354922,0.649792231760399
"45",7,22,1,2,45,1,2,1,5,0.466136158759821,0.533989026349033
"46",7,20,1,1,46,2,1,1,3,0.680896128570058,0.633062675326708
"47",7,30,1,2,47,3,2,1,3,1.13031920384238,1.16168218938566
"48",7,23,1,2,48,3,1,0,1,0.331632073766928,0.359002654657561
"49",7,34,1,2,49,3,1,0,2,0.802556986214027,0.762135082690003
"50",7,38,1,1,50,2,1,1,4,0.732660904280798,0.794137594934271
"51",7,25,1,2,51,2,2,1,3,0.569815442830982,0.550745673064276
"52",7,21,1,2,52,1,2,1,4,0.447117046895566,0.404497429402499
"53",7,22,1,1,53,2,2,0,3,0.766982496920935,0.837193198018442
"54",7,38,1,2,54,3,2,1,2,0.635359375758455,0.695615815096305
"55",7,22,1,2,55,1,1,0,3,0.5222231689731,0.504881067620147
"56",7,20,1,1,56,1,1,1,4,0.405552329986564,0.42934549887652
"57",7,30,1,2,57,1,2,1,5,0.362950215378816,0.33745166649269
"58",7,23,1,2,58,2,1,0,3,0.600840597358612,0.664484807555078
"59",7,34,1,2,59,2,2,1,3,0.669780585134789,0.667577413411896
"60",7,38,1,1,60,2,2,0,2,0.650495944117157,0.683135782390837
"61",7,25,1,2,61,2,2,1,3,0.47065187066312,0.433070785437801
"62",7,21,1,1,62,1,2,0,3,0.602755315886537,0.598279067256206
"63",7,22,1,2,63,2,1,0,2,0.644218599078207,0.607003412426859
"64",7,38,1,1,64,3,1,1,3,0.724633118956832,0.710457835120469
"65",7,22,1,1,65,2,2,0,2,0.726527818921799,0.715465331357481
"66",7,20,1,1,66,1,1,1,4,0.487249548960601,0.483323714111301
"67",7,30,1,1,67,3,1,1,2,0.441027905685045,0.518543417219971
"68",7,23,1,2,68,3,2,1,2,0.728108957129379,0.755090696081553
"69",7,34,1,1,69,1,1,1,5,0.338055373199081,0.314039164463541
"70",7,38,1,2,70,1,2,1,5,0.413247615307163,0.451445118763215
"71",7,25,1,1,71,1,1,1,5,0.310339913637503,0.225809461676489
"72",7,21,1,1,72,3,2,0,1,1.17430250186025,1.19941226493685
"73",7,22,1,2,73,1,2,1,4,0.536911185675625,0.608273442181405
"74",7,38,1,2,74,2,2,1,3,0.578497278461932,0.584708484273798
"75",7,22,1,2,75,2,2,1,3,0.571440921123179,0.535818601798256
"76",7,20,1,1,76,1,1,1,4,0.43119413492136,0.404848241050777
"77",7,30,1,2,77,2,1,0,2,0.656133979858573,0.694013131352183
"78",7,23,1,1,78,1,1,1,4,0.334798425430192,0.343890974103865
"79",7,34,1,2,79,3,2,1,2,0.776770976406359,0.813890139439292
"80",7,38,1,1,80,2,1,1,3,0.751048551153987,0.823546379757735
"81",7,25,1,1,81,2,2,0,3,0.474077967869436,0.466377610495686
"82",7,21,1,2,82,1,2,1,4,0.242436821229565,0.312245747678687
"83",7,22,1,1,83,1,1,1,5,0.533781239265837,0.567819083725817
"84",7,38,1,2,84,1,2,1,5,0.325067415906203,0.379165573789141
"85",7,22,1,1,85,1,1,1,5,0.316063226797277,0.361469154190755
"86",7,20,1,2,86,2,1,0,2,1.04530508646229,1.16748199617339
"87",7,30,1,2,87,2,2,1,4,0.4382726225257,0.463587726256194
"88",7,23,1,1,88,3,1,1,2,0.572627658837634,0.529383015675468
"89",7,34,1,2,89,3,2,1,3,0.681595673025845,0.698992546243298
"90",7,38,1,1,90,1,1,1,5,0.354415418799224,0.407490601360792
"91",7,25,1,2,91,2,1,0,2,0.812400831537665,0.857265903060796
"92",7,21,1,1,92,3,1,1,3,0.686359427792364,0.656207430030201
"93",7,22,1,2,93,3,1,0,2,0.15170333985423,0.0918797922070946
"94",7,38,1,1,94,1,2,0,4,0.575504864012776,0.563910705710836
"95",7,22,1,2,95,1,2,1,5,0.289951030107781,0.223322985056512
"96",7,20,1,2,96,3,2,1,3,0.833300312935575,0.80028901912214
"97",7,30,1,2,97,2,2,1,3,0.439216167791632,0.433600168874637
"98",7,23,1,1,98,3,1,1,3,0.742685288965402,0.697032258391113
