"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",37,37,1,1,1,1,2,0,4,0.535689363047999,0.587531809689706
"2",37,30,1,1,2,3,1,1,2,0.866974064852549,0.968221016217616
"3",37,22,1,2,3,2,2,1,3,0.630141976036159,0.669629805442774
"4",37,34,1,2,4,2,1,0,3,0.734317163301792,0.771647907059175
"5",37,25,1,1,5,3,2,0,1,1.09471655207592,1.09420923184316
"6",37,31,1,2,6,3,1,0,1,1.26339427376859,1.28542704386576
"7",37,32,1,1,7,2,2,0,2,0.548845835206557,0.576709220346146
"8",37,27,1,2,8,1,2,1,5,0.345619657026066,0.357676548634417
"9",37,24,1,2,9,2,2,1,4,0.515530533582872,0.537217135687749
"10",37,32,1,1,10,1,2,0,3,0.454102937103909,0.536648904242083
"11",37,37,1,2,11,3,1,0,2,0.735271805085009,0.682106068124555
"12",37,30,1,2,12,3,2,1,2,0.80372625677469,0.879217628783562
"13",37,22,1,2,13,1,1,0,3,0.430436331322993,0.470125117325301
"14",37,34,1,1,14,1,1,1,5,0.197035815321929,0.296267578204391
"15",37,25,1,1,15,3,1,1,2,0.691538439170556,0.709555402174851
"16",37,31,1,2,16,2,1,0,3,0.854776273693643,0.838825334242443
"17",37,32,1,2,17,3,1,0,2,0.996240954731658,1.10350753801817
"18",37,27,1,1,18,2,1,1,3,0.466810505674536,0.435829213586041
"19",37,24,1,1,19,2,1,1,3,0.596888669686041,0.625723279524308
"20",37,32,1,2,20,1,1,0,4,0.449703052380777,0.348515362395163
"21",37,37,1,2,21,2,2,1,3,0.603377132363835,0.575214924993185
"22",37,30,1,2,22,3,2,1,2,0.578355046177074,0.568679908189904
"23",37,22,1,1,23,3,2,0,2,0.581163638104702,0.599224243510925
"24",37,34,1,2,24,2,1,0,2,0.584355682828795,0.660397946322924
"25",37,25,1,1,25,1,1,1,5,0.318588752575343,0.393810503843244
"26",37,31,1,1,26,3,2,0,1,0.862360427882105,0.96917559620381
"27",37,32,1,2,27,2,2,1,4,0.641328942703006,0.686883807722571
"28",37,27,1,1,28,2,2,0,2,0.786338812992039,0.833896735563877
"29",37,24,1,1,29,1,2,0,4,0.482227700988103,0.449634293379352
"30",37,32,1,2,30,3,1,0,1,1.67363935079056,1.63230070391116
"31",37,37,1,1,31,1,1,1,5,0.453422782608249,0.424702215650884
"32",37,30,1,2,32,1,2,1,4,0.434277754763535,0.451653815742923
"33",37,22,1,2,33,2,1,0,3,0.566618412652843,0.495812919187365
"34",37,34,1,1,34,1,2,0,3,0.667949405405269,0.784890589907882
"35",37,25,1,1,35,2,1,1,3,0.820683398263492,0.824869803244049
"36",37,31,1,1,36,2,1,1,4,0.62241142671747,0.704617322066876
"37",37,32,1,1,37,3,1,1,2,1.16319153064409,1.187038663978
"38",37,27,1,2,38,1,2,1,5,0.486936105678701,0.534308399401346
"39",37,24,1,1,39,1,2,0,3,0.52399576874716,0.513146180903236
"40",37,32,1,2,40,2,2,1,3,0.71025330756343,0.772098327161953
"41",37,37,1,1,41,1,1,1,4,0.371967847166467,0.416110567255705
"42",37,30,1,2,42,2,2,1,3,0.69282032410012,0.734400017846357
"43",37,22,1,1,43,1,1,1,5,0.478862115185337,0.392681973303958
"44",37,34,1,2,44,3,2,1,2,0.750173478788268,0.740916628634354
"45",37,25,1,2,45,1,2,1,5,0.36897580101013,0.363313200507391
"46",37,31,1,1,46,3,2,0,2,0.697583364344715,0.624358508617237
"47",37,32,1,2,47,1,2,1,4,0.335233175743462,0.338352095382719
"48",37,27,1,1,48,3,1,1,2,0.608653959305385,0.605665855541599
"49",37,24,1,2,49,3,2,1,2,1.06004176042569,1.08558087670701
"50",37,32,1,2,50,1,2,1,5,0.60130731224041,0.5945376458706
"51",37,37,1,2,51,3,2,1,3,1.13034841157696,1.11185775012843
"52",37,30,1,2,52,2,2,1,4,0.702531772807055,0.714560592021279
"53",37,22,1,1,53,1,1,1,5,0.519009300971163,0.46636016669287
"54",37,34,1,2,54,2,2,1,4,0.637249405223738,0.62239042813151
"55",37,25,1,2,55,3,1,0,1,0.798774324026769,0.819872162248711
"56",37,31,1,2,56,2,2,1,4,0.647508377156716,0.468661964836123
"57",37,32,1,2,57,3,2,1,2,0.809240182962995,0.725353256570278
"58",37,27,1,1,58,3,1,1,2,0.628268904805837,0.574148423065754
"59",37,24,1,2,59,1,2,1,5,0.297419354112018,0.336077213563575
"60",37,32,1,1,60,3,1,1,2,1.01840377405811,1.05900093974443
"61",37,37,1,1,61,2,1,1,3,0.644888321148661,0.63165477229848
"62",37,30,1,2,62,1,1,0,3,0.397936880070274,0.386395173495468
"63",37,22,1,2,63,3,2,1,3,1.03969521338697,1.06116723638023
"64",37,34,1,1,64,1,1,1,4,0.473824886535866,0.508079638964181
