"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",25,31,1,2,1,2,2,1,3,0.67805154528474,0.711624653794656
"2",25,26,1,1,2,2,1,1,3,0.383679322290283,0.315455508475476
"3",25,28,1,2,3,1,2,1,5,0.514014256695182,0.442554786039049
"4",25,21,1,1,4,2,1,1,3,0.711955088643423,0.796769443006193
"5",25,26,1,2,5,3,1,0,1,1.15844276984974,1.07667952568262
"6",25,27,1,1,6,1,1,1,5,0.380229223788286,0.394711179331731
"7",25,35,1,1,7,1,1,1,5,0.275163883338054,0.252478951648638
"8",25,29,1,1,8,1,1,1,4,0.492166232629775,0.519439131515032
"9",25,27,1,1,9,2,2,0,2,0.820884492952669,0.799510863468827
"10",25,30,1,1,10,1,1,1,5,0.421557866378046,0.425698154798183
"11",25,31,1,2,11,2,2,1,4,0.430862054716731,0.442907372257997
"12",25,26,1,2,12,2,1,0,3,0.554567169400177,0.537254909803747
"13",25,28,1,1,13,2,2,0,3,0.730742784484471,0.654061852827709
"14",25,21,1,1,14,1,1,1,4,0.406726394894324,0.4528301363779
"15",25,26,1,1,15,3,2,0,1,1.92124978792158,1.95092791212625
"16",25,27,1,2,16,1,1,0,3,0.487349863211348,0.552416512772826
"17",25,35,1,1,17,2,1,1,4,0.701097149428262,0.696538997354488
"18",25,29,1,1,18,2,1,1,4,0.605004680555311,0.556013078342424
"19",25,27,1,2,19,1,2,1,4,0.474018464033637,0.467818746168913
"20",25,30,1,1,20,2,1,1,3,0.562308227922782,0.546448877565318
"21",25,31,1,2,21,1,2,1,4,0.210444414535001,0.236386827878457
"22",25,26,1,2,22,1,2,1,5,0.448676627456429,0.380900829013447
"23",25,28,1,2,23,1,2,1,5,0.476128136854205,0.395773581275444
"24",25,21,1,1,24,2,1,1,3,0.524826654902373,0.507355551861197
"25",25,26,1,1,25,3,2,0,1,1.61221913416179,1.6391298663242
"26",25,27,1,2,26,2,1,0,3,0.828045612467319,0.855245812139426
"27",25,35,1,1,27,3,1,1,3,0.986633065212446,0.989991342978852
