"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",29,30,1,2,1,3,2,1,2,0.729144241443875,0.752850710425862
"2",29,38,1,2,2,3,1,0,2,1.62741749818824,1.60520936693523
"3",29,35,1,1,3,1,1,1,5,0.471166270813021,0.339095234494554
"4",29,36,1,2,4,1,1,0,4,0.732097062687971,0.809777533630179
"5",29,20,1,1,5,1,1,1,4,0.3091604877554,0.273223109302683
"6",29,33,1,2,6,1,2,1,4,0.359534632591077,0.395112325560319
"7",29,37,1,2,7,2,1,0,3,0.65248354529194,0.635145038965586
"8",29,38,1,1,8,3,1,1,2,0.902519204149112,0.927810824549896
"9",29,38,1,1,9,3,1,1,2,0.526720233387621,0.563974762218966
"10",29,39,1,2,10,3,2,1,2,0.936649358292018,0.887267867697697
"11",29,30,1,2,11,3,1,0,1,1.2261280524263,1.23145688978868
"12",29,38,1,2,12,2,2,1,3,0.326163331275522,0.316067165544688
"13",29,35,1,2,13,3,2,1,3,0.975821209642398,0.922295441034528
"14",29,36,1,1,14,1,1,1,5,0.285342445857507,0.289085576856559
"15",29,20,1,2,15,3,1,0,2,0.165870060647573,0.0532667690724729
"16",29,33,1,1,16,1,2,0,3,0.513629451035835,0.551487998774512
"17",29,37,1,2,17,1,2,1,5,0.39594387553363,0.322206365210684
"18",29,38,1,1,18,3,2,0,2,0.527052947150303,0.503894092454147
"19",29,38,1,2,19,1,2,1,5,0.394679529501213,0.368056859787631
"20",29,39,1,2,20,2,2,1,4,0.644048129067717,0.637526634543963
"21",29,30,1,2,21,2,2,1,3,0.537247754033246,0.549305867622278
"22",29,38,1,1,22,1,1,1,4,0.388989165427193,0.387313533363521
"23",29,35,1,2,23,1,1,0,3,0.458879154194548,0.453939373996888
"24",29,36,1,1,24,3,2,0,2,0.572688931291743,0.583260340825283
"25",29,20,1,2,25,3,1,0,1,1.24057975317214,1.32814349707599
"26",29,33,1,1,26,1,1,1,5,0.4466673900651,0.377208421340633
"27",29,37,1,1,27,2,2,0,3,0.986699510225785,1.03742388594695
"28",29,38,1,1,28,2,1,1,4,0.527953645076783,0.50673011200719
"29",29,38,1,2,29,2,1,0,3,0.54716099614336,0.544367604679237
"30",29,39,1,1,30,3,1,1,2,0.82347121483236,0.85387304504798
"31",29,30,1,1,31,1,1,1,5,0.558458890505858,0.552009117749051
"32",29,38,1,1,32,3,1,1,3,0.755546599102935,0.764285154858559
