"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",1,21,1,2,1,1,2,1,4,0.511131044948446,0.531028323491356
"2",1,27,1,1,2,3,2,0,1,1.2946032491484,1.30580434834082
"3",1,22,1,2,3,1,2,1,4,0.46478565980636,0.467153088726951
"4",1,24,1,1,4,1,1,1,5,0.465723909610536,0.428475121845287
"5",1,28,1,2,5,3,1,0,2,1.4165335582955,1.48581907903819
"6",1,18,1,1,6,3,1,1,2,0.69954031622141,0.643604633655415
"7",1,30,1,1,7,2,1,1,3,0.474521534368628,0.387322502748871
"8",1,20,1,2,8,3,1,0,1,0.933837888663129,0.837331261026105
"9",1,24,1,2,9,2,1,0,3,0.880597084917368,0.935501812753139
"10",1,30,1,1,10,1,1,1,5,0.445316226361087,0.489689566814466
"11",1,21,1,2,11,1,2,1,5,0.473364523929757,0.458605670877355
"12",1,27,1,2,12,2,2,1,4,0.597416961011793,0.655240158642548
"13",1,22,1,2,13,3,1,0,2,1.44317421457198,1.43557872474569
"14",1,24,1,2,14,3,1,0,1,1.76789090940301,1.70040538618033
"15",1,28,1,2,15,2,1,0,2,0.760606527231361,0.781672683158117
"16",1,18,1,1,16,1,1,1,4,0.342921473771935,0.352726789085545
"17",1,30,1,1,17,3,1,1,3,1.16097412086524,1.18085127707399
"18",1,20,1,1,18,3,2,0,1,1.21525600450439,1.2118327223562
"19",1,24,1,2,19,3,2,1,2,0.994591073015597,0.909679213019991
"20",1,30,1,1,20,2,1,1,4,0.57409475605304,0.568599905909885
"21",1,21,1,1,21,2,1,1,3,0.458944619657573,0.465550458807876
"22",1,27,1,1,22,1,2,0,4,0.644897548186476,0.576436797261806
"23",1,22,1,1,23,1,1,1,4,0.514799298060145,0.476026425658899
"24",1,24,1,2,24,3,1,0,2,0.964153634621129,0.926941254416852
"25",1,28,1,2,25,2,2,1,4,0.589583468212377,0.598819757628063
"26",1,18,1,2,26,3,1,0,2,1.12237943239978,1.13679465154197
"27",1,30,1,2,27,2,2,1,3,0.623481667266047,0.675742776102735
"28",1,20,1,1,28,2,2,0,2,0.978783621803776,0.948476243615369
"29",1,24,1,1,29,2,1,1,4,0.543836206566741,0.636447439495082
"30",1,30,1,2,30,3,1,0,1,0.716421687177578,0.709148895295997
"31",1,21,1,1,31,2,1,1,4,0.612397021979969,0.616544050992558
"32",1,27,1,1,32,1,1,1,5,0.354857976017558,0.323284171043852
"33",1,22,1,1,33,3,1,1,3,0.869872811099416,0.932872129959902
"34",1,24,1,1,34,3,2,0,2,0.728019629951335,0.754722269627724
"35",1,28,1,1,35,3,2,0,1,1.4877927438297,1.35041566890501
"36",1,18,1,1,36,1,1,1,5,0.327780721103251,0.347045104948748
"37",1,30,1,2,37,3,2,1,2,0.634072837193129,0.675651813998854
"38",1,20,1,2,38,3,2,1,3,0.550976015116222,0.577138821791497
"39",1,24,1,1,39,2,2,0,3,0.586019548938069,0.461611012864397
"40",1,30,1,1,40,1,2,0,4,0.483119659141653,0.456711940340567
"41",1,21,1,2,41,1,1,0,4,0.478721846385571,0.596123269080685
"42",1,27,1,1,42,1,1,1,4,0.379350924223148,0.358250826668659
"43",1,22,1,2,43,1,2,1,5,0.497028960388875,0.57985944752853
"44",1,24,1,1,44,1,1,1,4,0.460780925136986,0.515651579452275
"45",1,28,1,2,45,1,2,1,4,0.423278132660969,0.440911896938876
"46",1,18,1,2,46,1,2,1,4,0.395022854518108,0.400466432443847
"47",1,30,1,2,47,1,1,0,4,0.469305521353502,0.405878685948521
"48",1,20,1,2,48,1,2,1,4,0.468867690659062,0.531877052832564
"49",1,24,1,2,49,3,2,1,3,0.996693957283393,0.986366729743638
"50",1,30,1,2,50,2,1,0,3,0.680875983408453,0.736831237447345
"51",1,21,1,1,51,1,1,1,5,0.351114082526812,0.288624077075077
"52",1,27,1,2,52,2,2,1,4,0.658244396673651,0.651148665866024
"53",1,22,1,1,53,2,1,1,3,0.62657213443398,0.58469589859446
"54",1,24,1,2,54,3,2,1,2,0.893763330182194,0.931237713539078
"55",1,28,1,2,55,2,1,0,3,0.563316907817656,0.582987720254843
"56",1,18,1,2,56,2,2,1,4,0.773690895686286,0.776876506680434
"57",1,30,1,1,57,2,2,0,3,0.579887759549574,0.650975660636161
"58",1,20,1,2,58,1,2,1,4,0.427030709052703,0.365078787485985
"59",1,24,1,2,59,3,2,1,2,0.868004541318908,0.835951086301639
"60",1,30,1,2,60,1,2,1,5,0.366662477053639,0.428361637981435
"61",1,21,1,2,61,1,1,0,4,0.577671160566949,0.584666090596017
"62",1,27,1,2,62,2,1,0,3,0.638592491473913,0.527202064373161
"63",1,22,1,2,63,2,2,1,4,0.474322869632312,0.449621778329335
"64",1,24,1,2,64,2,2,1,4,0.645795469320829,0.539504142965262
"65",1,28,1,2,65,1,1,0,3,0.56790219429595,0.598483208280687
"66",1,18,1,1,66,2,2,0,2,0.846019267824825,0.876634527040294
"67",1,30,1,1,67,1,1,1,5,0.459476358385241,0.495802793230611
"68",1,20,1,2,68,2,2,1,3,0.85883700131707,0.757264462852127
"69",1,24,1,2,69,3,1,0,2,0.730583566092207,0.703942218341777
"70",1,30,1,2,70,3,2,1,2,0.430287948091,0.425568879105255
"71",1,21,1,1,71,3,2,0,2,0.604662713667169,0.590034490844296
"72",1,27,1,1,72,3,2,0,2,1.58304402895484,1.54022674305177
"73",1,22,1,2,73,2,1,0,3,0.68872858811325,0.734409318010559
"74",1,24,1,2,74,1,2,1,5,0.425292512437614,0.399892173620457
"75",1,28,1,2,75,3,2,1,3,0.618314498721885,0.601025926047092
"76",1,18,1,2,76,2,1,0,2,0.874250932216962,0.765721554371044
"77",1,30,1,2,77,2,2,1,4,0.750145761380622,0.756042046762688
"78",1,20,1,2,78,1,2,1,4,0.343600084382965,0.28451666169695
"79",1,24,1,2,79,1,2,1,5,0.379390400142429,0.366942685029674
"80",1,30,1,1,80,1,2,0,3,0.364594872859748,0.327716409102149
"81",1,21,1,1,81,1,1,1,4,0.459988705512096,0.392248981606605
"82",1,27,1,2,82,2,2,1,4,0.530955862554663,0.620833307995781
"83",1,22,1,2,83,1,2,1,5,0.437711613479164,0.430828236087038
"84",1,24,1,2,84,3,2,1,3,0.758712211329201,0.789419697497941
"85",1,28,1,1,85,1,1,1,4,0.321291735315582,0.392004112424123
"86",1,18,1,2,86,2,1,0,2,0.708412750454164,0.720786380517912
"87",1,30,1,1,87,3,1,1,3,1.20071034954907,1.13314722464384
"88",1,20,1,2,88,2,2,1,3,0.90345923729137,0.897217799556638
"89",1,24,1,2,89,2,1,0,2,0.859662602162165,0.880437892619175
"90",1,30,1,1,90,2,1,1,3,0.396535227897093,0.337659883331438
"91",1,21,1,1,91,2,1,1,4,0.522181277832133,0.583746289029608
"92",1,27,1,2,92,1,1,0,4,0.603304059191692,0.595201436187275
"93",1,22,1,1,93,3,2,0,1,0.830072040362344,0.776303390539697
"94",1,24,1,1,94,3,2,0,2,1.18709334693784,1.20296918237841
"95",1,28,1,1,95,1,1,1,4,0.50941955799934,0.508496460565407
"96",1,18,1,2,96,1,2,1,4,0.477707360798221,0.524911028285974
"97",1,30,1,2,97,1,2,1,5,0.474141166051955,0.434281166065451
"98",1,20,1,1,98,2,1,1,3,0.368594829072786,0.396310482354375
"99",1,24,1,1,99,3,1,1,2,0.762257484555621,0.693781140282345
"100",1,30,1,2,100,3,1,0,1,0.993247592521547,0.997435045593107
"101",1,21,1,1,101,2,1,1,3,0.491363073000845,0.432012398032025
