"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",14,34,2,2,1,2,1,0,3,0.676222163649528,0.686250377958745
"2",14,22,2,2,2,3,1,0,2,1.46449202452015,1.50127345178408
"3",14,20,2,1,3,1,2,0,4,0.737773064454582,0.710828100529507
"4",14,28,2,2,4,2,1,0,2,0.505792833158553,0.546273691754599
"5",14,33,2,1,5,1,1,1,4,0.533902326959933,0.581326689078307
"6",14,36,2,2,6,3,2,1,2,0.4261041070099,0.436613049882128
"7",14,19,2,1,7,1,2,0,3,0.451132965796705,0.479910537694296
"8",14,35,2,1,8,1,1,1,4,0.321478022817468,0.376964089898471
"9",14,23,2,1,9,2,1,1,3,0.632058043625546,0.707879958135527
"10",14,24,2,2,10,2,2,1,3,0.39056347433689,0.336118812519525
"11",14,34,2,2,11,2,2,1,3,0.670703413754894,0.71015591309994
"12",14,22,2,2,12,3,1,0,1,0.55717089585579,0.596054362538989
"13",14,20,2,1,13,2,1,1,4,0.636547540971471,0.68197122126585
"14",14,28,2,1,14,3,1,1,3,1.04114288834397,1.07257614829396
"15",14,33,2,2,15,3,2,1,3,0.817783931988472,0.764720705951985
"16",14,36,2,1,16,2,1,1,3,0.329975233821,0.418932476593285
"17",14,19,2,1,17,2,2,0,3,0.739409517664663,0.850211612427391
"18",14,35,2,1,18,3,1,1,2,0.901358188781832,0.844063541432991
"19",14,23,2,2,19,3,1,0,2,1.14294926670525,1.12464425007988
"20",14,24,2,1,20,1,1,1,4,0.473371784058291,0.443718972586786
"21",14,34,2,1,21,3,2,0,2,1.22870367877102,1.35139452491729
"22",14,22,2,2,22,1,2,1,5,0.375958729245602,0.38589605470905
"23",14,20,2,1,23,3,1,1,3,0.597993194397545,0.569604530067753
"24",14,28,2,2,24,2,2,1,3,0.504198535686437,0.55104614870509
"25",14,33,2,1,25,2,1,1,3,0.506872612187973,0.502458631455422
"26",14,36,2,1,26,1,1,1,4,0.458025001991163,0.532961786022852
"27",14,19,2,2,27,2,2,1,4,0.65692015921395,0.70746156178015
"28",14,35,2,2,28,2,1,0,2,0.591397316324095,0.582942202615116
"29",14,23,2,2,29,3,2,1,2,0.49566369251466,0.428695081696787
"30",14,24,2,1,30,2,1,1,4,0.455372647421335,0.382292268197529
"31",14,34,2,2,31,1,2,1,4,0.490531199310817,0.510397844201176
"32",14,22,2,2,32,3,1,0,2,1.38728270286845,1.39845943259486
"33",14,20,2,1,33,1,1,1,4,0.438904724182585,0.344050601468808
"34",14,28,2,1,34,3,2,0,2,1.70632408328342,1.72415176158417
"35",14,33,2,1,35,1,1,1,4,0.381582318919569,0.396947970377505
"36",14,36,2,1,36,2,1,1,3,0.719379743711912,0.731801268512527
"37",14,19,2,2,37,3,2,1,3,0.552974701476457,0.521961087313458
"38",14,35,2,1,38,1,2,0,4,0.544046226372774,0.529067897908975
"39",14,23,2,1,39,1,1,1,5,0.423151292584198,0.330737456965045
"40",14,24,2,1,40,3,2,0,2,1.10394050776692,1.12938668155659
"41",14,34,2,2,41,2,2,1,4,0.657031605950255,0.73095682660674
"42",14,22,2,1,42,2,2,0,2,0.946381177045281,1.03386380083248
"43",14,20,2,1,43,2,1,1,3,0.662117327195727,0.740976596620356
"44",14,28,2,2,44,1,2,1,5,0.448931740017589,0.510304771369136
"45",14,33,2,2,45,1,2,1,4,0.525590317721064,0.552454771721481
"46",14,36,2,2,46,2,2,1,3,0.677976519141809,0.735579540503566
"47",14,19,2,1,47,1,1,1,4,0.351003927150739,0.343716055167088
"48",14,35,2,2,48,1,2,1,4,0.597591145998426,0.610706419923295
"49",14,23,2,1,49,2,1,1,3,0.626175480935865,0.54269505541044
"50",14,24,2,1,50,2,2,0,2,0.711379994311308,0.720944867304046
"51",14,34,2,2,51,1,2,1,4,0.299028628939635,0.238354363510819
"52",14,22,2,1,52,3,2,0,1,0.176879253978467,0.1170415379984
"53",14,20,2,1,53,1,2,0,4,0.594022418343982,0.580154355387668
"54",14,28,2,2,54,1,2,1,4,0.400890100058016,0.427887896233562
"55",14,33,2,1,55,3,1,1,3,0.495162721236378,0.559369211928386
"56",14,36,2,1,56,2,1,1,4,0.818727658754082,0.831957527046806
"57",14,19,2,2,57,3,1,0,2,0.926451151187085,0.966102174220494
"58",14,35,2,1,58,1,2,0,4,0.641854481378336,0.613030448499839
"59",14,23,2,2,59,2,1,0,3,0.688970289114347,0.732763343177521
"60",14,24,2,1,60,1,1,1,4,0.270447767095294,0.335570546387064
