"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",33,30,1,2,1,1,1,0,3,0.499203479299172,0.45496595397586
"2",33,39,1,2,2,3,1,0,1,0.718465216133718,0.754909969771603
"3",33,27,1,2,3,3,1,0,2,0.712877576358449,0.68753726378674
"4",33,26,1,1,4,2,1,1,3,0.638059045214233,0.568655417371757
"5",33,28,1,1,5,2,1,1,4,0.388788685970838,0.318750109926897
"6",33,28,1,1,6,3,2,0,2,1.28143106316824,1.36271854388214
"7",33,23,1,1,7,1,1,1,5,0.364590822424005,0.355009401839583
"8",33,20,1,2,8,1,2,1,5,0.531267123081828,0.530133708728847
"9",33,39,1,1,9,1,1,1,5,0.413005143839451,0.35323731535483
"10",33,24,1,1,10,1,1,1,5,0.397411291826959,0.372845294049824
"11",33,30,1,2,11,1,2,1,4,0.408349324675142,0.427422798409913
"12",33,39,1,2,12,2,2,1,3,0.603131049963991,0.617888956275961
"13",33,27,1,2,13,2,1,0,3,0.929040541162604,1.06862544065998
"14",33,26,1,2,14,2,2,1,3,0.49225815792384,0.541652309230528
"15",33,28,1,1,15,2,2,0,2,0.62371412213334,0.562753097665618
"16",33,28,1,1,16,3,2,0,2,1.59919308986112,1.70741364142515
"17",33,23,1,2,17,3,2,1,2,0.956992262074069,0.97164273597305
"18",33,20,1,1,18,3,1,1,3,0.629024818976091,0.573114548796289
"19",33,39,1,1,19,2,1,1,3,0.425631084935034,0.424045201508454
"20",33,24,1,1,20,2,2,0,2,0.614479878409873,0.592024782291467
"21",33,30,1,2,21,2,2,1,4,0.639657183187489,0.628054022710678
"22",33,39,1,2,22,3,1,0,2,0.294674591350386,0.333250185209583
"23",33,27,1,1,23,1,1,1,4,0.254902577951548,0.299796348480143
"24",33,26,1,2,24,3,1,0,1,0.684675748151994,0.716970448076428
"25",33,28,1,1,25,1,1,1,4,0.457142297252093,0.481094748909932
"26",33,28,1,2,26,3,1,0,1,1.10036002375514,1.163628235123
"27",33,23,1,2,27,2,1,0,2,0.766901199016665,0.7880921518293
"28",33,20,1,1,28,3,1,1,3,1.01194809551028,1.03773928702381
"29",33,39,1,1,29,2,1,1,4,0.647886517381621,0.656170890775976
"30",33,24,1,1,30,1,1,1,5,0.367043546058779,0.366560297432075
"31",33,30,1,2,31,3,2,1,3,0.523837148560999,0.472621418521134
"32",33,39,1,2,32,3,2,1,2,0.999651442814619,0.956095965994236
"33",33,27,1,1,33,2,2,0,3,0.567194620864472,0.65708778199769
"34",33,26,1,2,34,1,2,1,5,0.278649884788089,0.270068931259902
