"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",36,26,2,2,1,3,1,0,2,1.44438219437467,1.45627016779736
"2",36,33,2,2,2,3,1,0,1,0.777333124763364,0.798847844666414
"3",36,36,2,1,3,1,1,1,5,0.417243950238109,0.43056000455663
"4",36,38,2,1,4,2,2,0,2,0.567783620258538,0.452490401001056
"5",36,20,2,1,5,3,1,1,2,0.880494515797074,0.843450425025079
"6",36,25,2,1,6,1,1,1,4,0.480484837805842,0.557545509207577
"7",36,30,2,1,7,2,1,1,4,0.458862633538872,0.483170624525699
"8",36,34,2,1,8,1,1,1,5,0.385329337826242,0.40405539848215
"9",36,25,2,1,9,1,1,1,4,0.459510219052626,0.528670540145022
"10",36,25,2,2,10,2,2,1,3,0.719898735411692,0.814259146446661
"11",36,26,2,1,11,1,1,1,4,0.441128196417968,0.372477616990056
"12",36,33,2,1,12,1,1,1,4,0.252670942400529,0.226785180374372
"13",36,36,2,2,13,3,1,0,2,1.0613762995301,1.04404554387967
"14",36,38,2,2,14,3,2,1,2,0.776993631339825,0.706993849314212
"15",36,20,2,2,15,1,2,1,4,0.373541743037525,0.412825913377479
"16",36,25,2,2,16,3,1,0,2,1.20172773654992,1.30281591378207
"17",36,30,2,1,17,2,2,0,2,0.54885833410904,0.555034325408523
"18",36,34,2,2,18,2,1,0,2,0.482383670320327,0.454619822937789
"19",36,25,2,2,19,1,2,1,5,0.435067986566422,0.481535524752707
"20",36,25,2,2,20,2,2,1,4,0.575591934494035,0.598034624579209
"21",36,26,2,1,21,1,1,1,5,0.544017690798884,0.511884262891749
"22",36,33,2,2,22,2,2,1,3,0.475395170104552,0.413931283336999
"23",36,36,2,1,23,1,1,1,4,0.420261350976578,0.359807626756099
"24",36,38,2,1,24,1,1,1,4,0.348421104025054,0.353891228155157
"25",36,20,2,1,25,3,1,1,3,0.906711942328336,0.913798105732556
"26",36,25,2,1,26,2,1,1,4,0.51978168207008,0.572063786626482
"27",36,30,2,2,27,3,1,0,2,1.07181730714709,1.08085646354044
"28",36,34,2,1,28,2,1,1,3,0.715156506390561,0.758542234651143
"29",36,25,2,2,29,1,2,1,4,0.595335845515656,0.593182691265215
"30",36,25,2,1,30,2,1,1,4,0.643636163029019,0.650938144835621
"31",36,26,2,1,31,3,2,0,1,0.821944521165,0.783348877974619
"32",36,33,2,1,32,3,1,1,3,0.828141095723054,0.853159747844978
"33",36,36,2,1,33,2,1,1,4,0.797102511332196,0.809129682079173
"34",36,38,2,2,34,2,2,1,3,0.709024911429861,0.786699537279401
"35",36,20,2,1,35,2,1,1,4,0.630579508923672,0.619683601137067
"36",36,25,2,2,36,1,2,1,4,0.378671838048699,0.267365056053582
"37",36,30,2,1,37,3,1,1,2,0.918526055919952,0.965886171277609
"38",36,34,2,2,38,1,2,1,4,0.386571753199309,0.438053551226207
"39",36,25,2,1,39,1,1,1,4,0.353021661939557,0.338153424418419
"40",36,25,2,1,40,3,1,1,2,0.96452190768864,0.964497400161362
"41",36,26,2,2,41,3,1,0,1,1.79667010242327,1.69751761772166
"42",36,33,2,1,42,1,1,1,5,0.469846142933704,0.495930459922831
"43",36,36,2,1,43,2,2,0,3,0.694675588618393,0.758879780210395
"44",36,38,2,1,44,3,2,0,2,0.523497285093137,0.454334495683032
"45",36,20,2,2,45,3,1,0,2,1.54678517631125,1.48600988411207
"46",36,25,2,2,46,1,2,1,4,0.305631176210326,0.276052352809312
"47",36,30,2,2,47,1,2,1,5,0.319127965043206,0.27487556166164
"48",36,34,2,1,48,1,2,0,4,0.679835501803549,0.649032998142658
"49",36,25,2,2,49,1,2,1,4,0.382381403964077,0.32511369224266
"50",36,25,2,2,50,3,2,1,3,0.648213647601458,0.697940984835191
"51",36,26,2,2,51,3,2,1,3,0.939840197741165,0.970847378385628
"52",36,33,2,1,52,2,1,1,4,0.560244230729796,0.575857789680724
"53",36,36,2,1,53,2,2,0,2,0.656165139518389,0.572310284479742
"54",36,38,2,1,54,2,2,0,2,0.789020692389765,0.730355400165924
"55",36,20,2,1,55,2,1,1,3,0.597038561417596,0.610529592821319
"56",36,25,2,2,56,1,2,1,4,0.362721398133562,0.218833509899469
"57",36,30,2,1,57,2,2,0,2,0.736139227523386,0.698496193095411
"58",36,34,2,2,58,2,1,0,3,0.730948662237973,0.725086225125689
"59",36,25,2,1,59,2,2,0,2,0.685072024248797,0.578917539639216
