"","subj_no","age","group","stim","trial","difficulty","resp","corr","conf","RT_day1","RT_day2"
"1",30,33,2,1,1,2,2,0,2,0.727858766188425,0.761275605921261
"2",30,34,2,1,2,3,2,0,2,1.48397929116957,1.50585086637306
"3",30,27,2,2,3,1,2,1,5,0.523575857031506,0.477948649077708
"4",30,20,2,2,4,3,1,0,1,1.26504795580157,1.27914098660242
"5",30,18,2,2,5,3,1,0,1,1.70212307089747,1.6355243753274
"6",30,18,2,2,6,2,2,1,3,0.630659920614686,0.729145270781512
"7",30,37,2,1,7,1,1,1,4,0.268960215624396,0.1387770314374
"8",30,28,2,2,8,1,2,1,5,0.478085675113666,0.413926137522448
"9",30,26,2,2,9,1,2,1,5,0.326910135781256,0.366737657767244
"10",30,21,2,1,10,3,1,1,2,0.759800329153404,0.718775580630754
"11",30,33,2,1,11,1,1,1,4,0.360050442094358,0.191054138105676
"12",30,34,2,1,12,1,1,1,4,0.347035900607325,0.425631747327213
"13",30,27,2,2,13,1,2,1,4,0.32410887814543,0.291858701342158
"14",30,20,2,2,14,1,2,1,5,0.252007812257521,0.199197407473179
"15",30,18,2,2,15,1,2,1,4,0.470894486853069,0.519560318997932
"16",30,18,2,2,16,2,1,0,3,0.707336624464473,0.665355560051531
"17",30,37,2,1,17,3,1,1,2,1.00042274324816,1.02369281313092
"18",30,28,2,1,18,2,1,1,4,0.612341167954418,0.608522989208855
"19",30,26,2,2,19,1,2,1,5,0.405362245189961,0.458937245624103
"20",30,21,2,2,20,2,2,1,4,0.781084449309112,0.794340166351435
"21",30,33,2,1,21,3,1,1,2,0.888221012518438,0.877860277921932
"22",30,34,2,1,22,2,2,0,2,0.855282696081123,0.862284580881085
"23",30,27,2,1,23,1,1,1,5,0.361332230269072,0.335373823053151
"24",30,20,2,1,24,3,2,0,2,1.04591287541593,1.06947942362252
"25",30,18,2,1,25,2,1,1,3,0.83499328056424,0.832716328673495
"26",30,18,2,2,26,3,1,0,2,1.08984137599612,0.992700685404726
"27",30,37,2,2,27,2,1,0,3,0.603145512583453,0.556437076504927
"28",30,28,2,2,28,1,2,1,5,0.300422705792418,0.292009151409761
"29",30,26,2,2,29,2,1,0,2,0.650002997284921,0.680153463461004
"30",30,21,2,2,30,1,2,1,4,0.314757975338155,0.378194942126842
"31",30,33,2,2,31,1,2,1,4,0.465330858763247,0.462942165904599
"32",30,34,2,2,32,3,2,1,3,0.874807317768356,0.789465906803686
"33",30,27,2,1,33,3,2,0,2,1.24127693132033,1.26138419519787
"34",30,20,2,1,34,2,2,0,3,0.528149303746894,0.516486737894061
"35",30,18,2,2,35,2,2,1,4,0.73316523742862,0.748024939071181
"36",30,18,2,2,36,1,2,1,5,0.451379464459355,0.431371553563354
"37",30,37,2,1,37,3,1,1,3,0.80844654174609,0.778227471495374
"38",30,28,2,1,38,1,1,1,4,0.410315249361329,0.362525327982417
"39",30,26,2,2,39,2,1,0,2,0.615845509172086,0.594187783877099
"40",30,21,2,2,40,2,1,0,2,0.96634446628685,1.00375013275243
"41",30,33,2,1,41,2,1,1,3,0.839361732686242,0.910860305282014
"42",30,34,2,1,42,3,1,1,3,0.980147786325011,0.998448898684731
"43",30,27,2,1,43,1,1,1,4,0.478871481839813,0.483522690804471
"44",30,20,2,1,44,3,2,0,1,0.994049786487619,0.934514002362543
"45",30,18,2,1,45,3,2,0,2,0.992836335213123,1.00961724167239
"46",30,18,2,1,46,2,1,1,3,0.701548349486478,0.630917245601956
"47",30,37,2,2,47,3,1,0,2,1.14994961127324,1.12780830980663
"48",30,28,2,1,48,2,2,0,2,0.621025776901127,0.512991884459901
"49",30,26,2,1,49,2,1,1,4,0.511604137724059,0.480364428039718
"50",30,21,2,2,50,2,1,0,3,0.668298685518681,0.674140953490527
"51",30,33,2,1,51,1,1,1,5,0.372196941644749,0.432914348193998
"52",30,34,2,2,52,2,2,1,4,0.525383390429834,0.622925109938461
"53",30,27,2,1,53,2,1,1,3,0.836061086830987,0.896517759339667
"54",30,20,2,1,54,1,1,1,4,0.353656848813853,0.215013246085907
"55",30,18,2,1,55,2,1,1,4,0.653368453371115,0.729282423820214
"56",30,18,2,1,56,2,1,1,4,0.710821589627131,0.658984867989401
"57",30,37,2,2,57,3,1,0,2,1.05158715032718,1.12600521038384
"58",30,28,2,1,58,1,1,1,5,0.38281672987436,0.425923288620574
"59",30,26,2,2,59,3,2,1,2,0.860565740049099,0.790648783095118
"60",30,21,2,2,60,2,1,0,3,0.634319592198023,0.683151190729854
"61",30,33,2,1,61,1,1,1,5,0.410771979183895,0.435852969517334
"62",30,34,2,2,62,3,2,1,2,1.17734071784382,1.22303038887716
"63",30,27,2,1,63,3,1,1,2,0.956378030206296,0.955182591272224
"64",30,20,2,2,64,3,1,0,1,1.00263087498447,1.01670082299444
"65",30,18,2,2,65,1,2,1,5,0.383113263176902,0.370616775831822
"66",30,18,2,1,66,3,1,1,3,0.792157054093256,0.887288950485115
"67",30,37,2,1,67,1,1,1,5,0.397054931840874,0.38114954921611
"68",30,28,2,2,68,3,2,1,3,0.680131860475445,0.644717293664027
"69",30,26,2,2,69,1,2,1,5,0.394021207129453,0.350570564657684
"70",30,21,2,2,70,2,1,0,2,0.676378275084862,0.739086906200181
"71",30,33,2,2,71,2,2,1,4,0.51910864851843,0.547490177245973
"72",30,34,2,2,72,3,1,0,1,0.951153737087458,0.888227902621516
"73",30,27,2,2,73,2,2,1,4,0.621475588454695,0.621383816723972
"74",30,20,2,2,74,2,1,0,2,0.673586570754657,0.630849981241007
"75",30,18,2,2,75,2,1,0,2,0.704430933790293,0.651897138265324
"76",30,18,2,1,76,1,1,1,5,0.19172291051711,0.141511653828338
"77",30,37,2,2,77,3,2,1,2,0.742681009426022,0.740292409608593
"78",30,28,2,1,78,2,1,1,3,0.540489389667198,0.504564386844374
"79",30,26,2,2,79,3,1,0,1,0.979355277326524,1.00030754043619
"80",30,21,2,2,80,3,1,0,2,0.921881600101019,0.879102617270598
"81",30,33,2,2,81,2,2,1,3,0.69218890830271,0.832325483531822
"82",30,34,2,1,82,1,1,1,5,0.347279310873754,0.355241741568474
"83",30,27,2,2,83,1,1,0,3,0.800001036036942,0.797288147054703
"84",30,20,2,2,84,3,2,1,2,0.736389124294314,0.714835183025645
"85",30,18,2,1,85,2,2,0,2,0.7378097057445,0.790611187098621
"86",30,18,2,1,86,2,1,1,4,0.678054653045776,0.706179558909851
"87",30,37,2,2,87,3,2,1,2,1.00378922854669,0.980197973082524
"88",30,28,2,2,88,1,2,1,5,0.632229635164744,0.749515834190398
"89",30,26,2,2,89,3,2,1,2,1.09860792562632,1.04122053650308
"90",30,21,2,2,90,2,2,1,4,0.544118508785659,0.582348752448197
"91",30,33,2,1,91,1,1,1,4,0.384739943691529,0.390479897804231
"92",30,34,2,1,92,1,1,1,5,0.473906230548919,0.439928789166652
"93",30,27,2,2,93,2,1,0,3,0.75247442661175,0.717996837249805
"94",30,20,2,1,94,1,1,1,5,0.408143389316739,0.322066002890776
"95",30,18,2,1,95,2,1,1,3,0.67030834227171,0.619057562261817
"96",30,18,2,1,96,3,2,0,2,0.432603773488633,0.404036568993687
"97",30,37,2,1,97,2,2,0,2,0.679438533840509,0.60323774671245
"98",30,28,2,1,98,3,2,0,2,0.575897580348443,0.648190582732307
"99",30,26,2,1,99,2,1,1,3,0.524845205269873,0.463233666653144
"100",30,21,2,1,100,2,1,1,4,0.622969503890827,0.679654621927518
"101",30,33,2,1,101,2,1,1,4,0.485400807537028,0.502909198500655
"102",30,34,2,1,102,2,1,1,3,0.855571676780641,0.81538510818653
"103",30,27,2,1,103,3,1,1,3,0.957305972363378,1.06129834519771
"104",30,20,2,2,104,2,2,1,3,0.813565305142781,0.796763488325363
"105",30,18,2,2,105,2,2,1,3,0.518194755419521,0.508894108605005
"106",30,18,2,1,106,1,1,1,5,0.35690406055887,0.321395415443645
"107",30,37,2,1,107,3,2,0,2,1.13993559710891,1.23468628406374
"108",30,28,2,2,108,1,2,1,4,0.411434908278965,0.360433457791005
"109",30,26,2,1,109,1,1,1,4,0.439312812322247,0.469721093284184
"110",30,21,2,2,110,2,1,0,2,0.629862918088198,0.656649250078678
"111",30,33,2,1,111,1,1,1,4,0.259569268931678,0.274165378013937
"112",30,34,2,2,112,3,2,1,2,0.862538042336041,0.898492643680293
"113",30,27,2,2,113,1,2,1,4,0.300958344467846,0.328057795475659
"114",30,20,2,1,114,3,1,1,3,0.826974732458428,0.83334874088482
"115",30,18,2,1,115,2,1,1,4,0.455009847303328,0.419170230826833
"116",30,18,2,1,116,2,2,0,2,0.723309554762283,0.713017859273903
"117",30,37,2,2,117,1,1,0,4,0.45212475439985,0.469894752845352
"118",30,28,2,1,118,3,2,0,2,0.060583248551265,0.0885745027399142
"119",30,26,2,2,119,1,2,1,4,0.369769357521156,0.389802150138696
"120",30,21,2,1,120,2,2,0,3,0.875008289886322,0.846293605703833
"121",30,33,2,1,121,1,2,0,3,0.636916583834775,0.67900142466708
"122",30,34,2,1,122,1,1,1,5,0.358819821658244,0.373328615294419
"123",30,27,2,1,123,2,2,0,2,0.906201183511469,0.86983722453358
"124",30,20,2,2,124,2,2,1,3,0.949647682993134,0.891811147763215
"125",30,18,2,2,125,2,1,0,2,0.809663557351965,0.83056935220733
"126",30,18,2,2,126,2,2,1,3,0.744525835895752,0.775545441306739
"127",30,37,2,2,127,2,1,0,2,0.758096266950657,0.668252743123768
"128",30,28,2,1,128,2,1,1,3,0.589429492339733,0.64745581030822
"129",30,26,2,1,129,1,2,0,3,0.607580242974765,0.604337501481799
"130",30,21,2,1,130,1,1,1,5,0.413271302077946,0.395316067845205
"131",30,33,2,2,131,2,2,1,3,0.309722519127304,0.261521835854097
"132",30,34,2,1,132,2,1,1,3,0.352596391936357,0.346518347943642
"133",30,27,2,2,133,3,2,1,3,0.874261627357226,0.855533915075288
